device_id,record_time,cpu_usage_percent,memory_usage_percent,temperature_celsius,online_flag
CAM-5320,2025-06-06 22:55:47,22.5,81.8,28.8,True
SEN-6121,2025-06-07 16:33:33,15.6,69.6,63.1,True
VMS-4540,2025-06-05 08:55:29,7.4,52.3,68.9,True
VMS-9055,2025-06-05 14:34:12,67.8,61.3,60.8,True
RSU-2412,2025-06-07 09:58:25,8.5,17.1,34.4,True
VMS-9485,2025-06-02 18:07:06,54.3,84.2,54.2,True
VMS-7793,2025-06-07 16:47:48,81.5,59.0,40.3,True
SEN-6121,2025-06-06 10:50:27,75.1,82.5,80.3,True
CAM-5720,2025-06-04 09:10:47,86.9,82.9,39.1,True
SEN-9113,2025-06-07 18:42:22,84.3,53.0,49.7,True
DEV-5777,2025-06-06 05:38:59,82.5,88.1,82.9,True
VMS-9055,2025-06-03 08:13:14,66.8,40.4,74.7,True
VMS-2566,2025-06-05 08:50:02,76.0,56.8,50.9,True
RSU-9703,2025-06-03 09:21:11,69.1,19.8,47.5,True
DEV-5777,2025-06-02 07:09:00,28.5,88.4,60.1,True
SEN-9219,2025-06-06 03:50:10,63.2,55.8,44.9,True
VMS-6450,2025-06-04 18:35:26,30.1,24.5,76.0,False
VMS-9055,2025-06-06 11:09:56,38.1,50.8,40.2,True
CAM-5720,2025-06-07 18:11:08,51.0,56.0,62.3,True
SEN-9448,2025-06-06 08:11:34,35.5,49.9,38.8,True
SEN-9219,2025-06-02 15:27:00,46.9,24.1,49.3,True
DEV-5141,2025-06-03 20:08:28,48.5,15.6,28.7,True
SEN-9219,2025-06-05 09:55:54,64.1,78.1,50.8,True
RSU-9703,2025-06-02 08:39:25,56.2,12.1,57.5,True
VMS-3279,2025-06-06 19:27:08,24.8,66.6,46.5,True
SEN-9113,2025-06-03 16:28:12,13.7,94.9,83.2,True
VMS-9055,2025-06-01 19:27:35,8.2,20.4,73.6,True
DEV-9259,2025-06-07 06:05:57,92.9,89.2,52.0,True
VMS-5226,2025-06-03 07:34:17,10.7,73.8,40.7,True
VMS-3279,2025-06-04 16:44:24,83.9,51.0,56.1,True
RSU-2876,2025-06-01 21:14:20,40.4,75.5,71.3,True
SEN-8721,2025-06-01 19:53:09,13.4,25.3,48.0,True
VMS-6450,2025-06-02 07:41:26,36.6,72.2,82.4,True
SEN-9113,2025-06-03 14:08:49,77.8,70.7,82.7,True
CAM-8906,2025-06-07 21:50:05,83.4,55.8,46.1,True
RSU-4083,2025-06-07 17:18:24,45.4,35.0,25.9,True
DEV-3696,2025-06-04 07:11:43,80.7,54.0,62.1,True
SEN-9219,2025-06-06 08:58:14,38.9,39.8,32.1,True
VMS-6450,2025-06-03 18:46:00,73.7,44.4,50.8,True
CAM-5094,2025-06-02 08:46:05,81.5,15.7,78.4,True
RSU-9703,2025-06-03 19:20:42,27.9,72.7,75.0,True
SEN-9113,2025-06-03 10:08:59,75.1,64.5,25.7,True
DEV-3696,2025-06-06 08:55:51,54.6,51.0,43.5,True
SEN-9448,2025-06-07 03:24:55,15.7,55.9,58.5,True
CAM-3584,2025-06-03 06:20:52,51.2,67.7,43.1,False
VMS-9055,2025-06-01 08:12:37,46.6,72.0,80.6,True
DEV-3696,2025-06-02 19:47:21,15.2,28.1,30.8,True
SEN-9219,2025-06-07 13:37:21,83.5,55.1,70.4,True
VMS-9055,2025-06-01 07:17:37,30.3,16.9,44.6,True
VMS-9055,2025-06-04 08:34:49,7.4,62.8,53.7,True
CAM-5094,2025-06-01 21:00:53,68.1,51.9,39.4,True
CAM-9540,2025-06-01 09:32:11,41.0,47.8,52.5,True
CAM-5720,2025-06-06 12:33:38,85.0,23.0,59.0,True
SEN-9113,2025-06-03 20:37:39,56.6,37.3,83.1,True
CAM-9540,2025-06-03 13:52:01,43.8,82.8,58.4,True
VMS-2566,2025-06-01 18:07:16,64.7,89.7,62.0,True
VMS-9485,2025-06-01 08:30:33,74.8,35.4,70.4,True
SEN-8721,2025-06-04 09:17:00,37.5,90.1,46.1,True
VMS-9055,2025-06-06 06:36:59,79.6,68.1,35.3,True
VMS-9485,2025-06-07 22:12:24,7.1,65.2,63.5,True
VMS-9055,2025-06-02 17:33:10,34.9,52.0,70.9,True
VMS-9485,2025-06-03 08:20:58,77.8,31.9,32.2,True
RSU-2412,2025-06-01 19:38:16,7.8,23.9,60.4,True
RSU-4083,2025-06-03 18:02:08,11.0,11.8,60.7,True
RSU-1640,2025-06-02 17:40:14,49.6,56.0,63.6,True
DEV-5777,2025-06-01 21:07:11,24.0,80.0,57.0,True
VMS-9485,2025-06-04 14:02:25,55.3,56.2,33.5,True
VMS-2566,2025-06-03 06:06:05,5.3,83.4,68.5,True
RSU-6684,2025-06-02 15:57:54,14.9,51.0,67.0,True
SEN-9219,2025-06-07 17:03:08,78.0,56.4,45.5,True
SEN-9448,2025-06-06 09:47:00,47.4,49.6,40.0,True
RSU-4083,2025-06-01 18:28:24,54.9,35.8,81.7,True
VMS-6450,2025-06-04 14:26:57,14.5,90.9,62.6,True
SEN-9113,2025-06-02 19:48:04,16.9,56.5,37.8,True
RSU-9703,2025-06-01 06:50:26,50.1,21.9,28.7,True
CAM-8906,2025-06-01 23:01:54,85.3,88.0,60.2,True
CAM-5320,2025-06-06 17:11:29,10.4,95.0,73.2,True
VMS-2566,2025-06-02 07:10:35,19.9,68.0,74.0,True
CAM-8906,2025-06-01 19:25:21,66.2,44.7,61.9,True
SEN-9219,2025-06-05 16:34:06,74.8,40.6,72.6,True
VMS-5226,2025-06-06 07:01:32,84.3,76.7,39.2,True
CAM-5720,2025-06-02 06:17:00,65.7,84.8,49.1,True
VMS-2566,2025-06-04 22:08:10,29.3,27.5,32.4,True
CAM-9540,2025-06-06 06:52:27,28.4,57.1,64.4,True
SEN-9448,2025-06-03 09:31:36,84.1,77.1,76.5,True
CAM-5094,2025-06-04 11:50:29,33.6,72.3,34.3,True
SEN-9448,2025-06-07 14:59:22,12.5,53.5,38.9,True
DEV-5141,2025-06-01 18:48:21,22.6,12.9,44.0,True
VMS-2566,2025-06-07 12:07:01,12.4,25.1,69.1,True
VMS-9055,2025-06-07 07:08:44,75.1,84.8,83.6,True
RSU-9703,2025-06-05 07:21:56,43.2,67.5,46.7,True
VMS-9055,2025-06-02 08:59:42,7.4,90.0,67.3,True
DEV-3696,2025-06-07 21:05:41,20.4,75.5,44.8,True
SEN-7909,2025-06-02 01:12:27,87.0,55.1,74.6,True
CAM-3584,2025-06-02 10:06:41,51.6,32.0,65.5,True
RSU-6684,2025-06-05 17:23:03,42.6,16.4,53.1,True
SEN-8721,2025-06-01 14:46:51,81.9,94.2,27.2,True
CAM-5320,2025-06-05 17:48:30,61.0,46.1,40.0,True
VMS-3279,2025-06-04 17:26:57,51.5,59.4,35.2,True
CAM-5720,2025-06-07 08:46:24,30.3,90.7,45.4,True
SEN-9448,2025-06-03 08:53:28,70.9,60.7,50.9,True
DEV-5777,2025-06-02 17:05:38,73.0,41.7,69.1,True
CAM-5094,2025-06-01 08:06:42,38.0,47.1,65.5,True
RSU-4083,2025-06-05 18:38:19,94.0,28.7,45.5,True
SEN-6121,2025-06-05 20:56:46,89.4,47.9,49.8,True
RSU-1640,2025-06-03 15:20:27,19.9,60.4,71.8,True
RSU-2876,2025-06-05 08:12:07,70.7,44.7,40.6,True
SEN-8721,2025-06-04 09:05:22,37.3,13.9,36.0,True
CAM-3584,2025-06-01 20:36:17,75.0,29.8,82.6,True
RSU-4083,2025-06-01 09:35:16,15.3,92.3,60.9,True
SEN-9448,2025-06-01 15:54:07,71.8,20.0,69.0,True
SEN-9113,2025-06-06 18:00:38,60.6,74.3,38.1,True
VMS-7793,2025-06-06 19:21:55,78.2,72.8,67.7,True
CAM-9540,2025-06-04 07:31:31,76.2,31.1,43.5,True
DEV-5141,2025-06-03 22:09:52,64.2,31.0,76.4,True
DEV-3696,2025-06-03 01:24:05,92.4,89.3,83.3,True
VMS-5226,2025-06-05 17:18:52,89.7,57.8,38.4,True
SEN-7909,2025-06-05 21:10:27,44.5,19.5,58.3,True
CAM-5094,2025-06-03 08:44:32,14.3,30.9,59.0,True
DEV-5141,2025-06-03 18:48:12,88.4,55.8,62.5,True
RSU-2412,2025-06-02 12:16:15,28.1,75.8,39.2,True
RSU-4083,2025-06-05 08:07:57,24.1,40.3,38.6,True
RSU-6684,2025-06-03 08:24:56,69.6,40.8,71.1,True
CAM-5720,2025-06-04 09:13:08,83.3,52.0,59.8,True
DEV-9259,2025-06-07 13:27:13,34.7,40.0,80.4,True
CAM-5720,2025-06-05 18:23:10,6.9,57.0,66.4,True
CAM-3584,2025-06-07 07:22:18,5.1,26.1,71.8,True
CAM-3584,2025-06-04 18:56:58,92.4,93.1,52.6,True
DEV-5777,2025-06-02 13:04:21,26.6,76.0,70.1,True
DEV-9259,2025-06-05 05:45:38,15.6,41.2,51.7,True
VMS-7793,2025-06-06 15:23:09,90.5,38.7,73.8,True
VMS-6450,2025-06-01 08:14:46,7.6,50.8,70.0,True
SEN-7909,2025-06-07 18:49:49,28.8,47.3,72.1,True
VMS-7793,2025-06-07 17:58:14,52.2,76.7,44.7,True
CAM-9540,2025-06-01 08:43:16,83.2,77.4,63.9,True
DEV-3696,2025-06-01 10:18:42,7.1,10.6,45.0,True
VMS-9055,2025-06-07 02:06:56,66.4,68.0,44.7,True
CAM-5320,2025-06-07 15:14:33,9.2,49.5,75.0,False
RSU-1640,2025-06-07 11:28:39,92.1,52.8,43.6,True
CAM-3584,2025-06-06 00:00:41,76.3,63.5,60.8,True
VMS-2566,2025-06-01 11:46:58,47.9,53.7,55.9,True
DEV-5777,2025-06-05 14:02:39,20.0,91.9,59.6,True
VMS-9485,2025-06-03 12:45:41,6.6,49.5,64.6,True
CAM-8906,2025-06-01 08:50:19,56.5,42.6,54.0,True
CAM-5094,2025-06-05 08:44:15,33.7,44.9,50.4,True
SEN-7909,2025-06-07 08:08:04,80.1,94.7,37.5,True
DEV-9259,2025-06-03 00:28:48,87.4,58.9,76.1,True
VMS-5226,2025-06-06 19:24:09,85.1,20.7,38.6,True
VMS-9485,2025-06-03 17:20:38,76.5,20.5,49.5,True
VMS-9055,2025-06-05 13:49:27,90.6,57.7,58.5,True
VMS-5226,2025-06-02 06:19:55,62.3,23.1,59.6,True
SEN-7909,2025-06-02 18:30:32,32.5,48.7,54.7,True
RSU-1640,2025-06-04 15:15:35,16.5,13.9,55.1,True
VMS-4540,2025-06-04 07:39:34,17.7,85.9,76.7,True
CAM-5320,2025-06-07 06:55:27,69.8,29.4,26.1,True
VMS-2566,2025-06-04 16:20:44,49.5,90.2,50.6,True
VMS-5226,2025-06-03 19:04:17,46.0,57.6,77.5,True
CAM-5720,2025-06-02 08:20:46,71.2,50.0,67.7,True
VMS-2566,2025-06-06 17:32:41,48.6,30.1,33.6,True
VMS-5226,2025-06-01 07:39:58,8.7,70.1,77.3,True
RSU-2876,2025-06-01 21:11:15,16.7,59.9,78.5,True
CAM-8906,2025-06-06 06:19:32,87.5,29.1,75.1,True
RSU-4083,2025-06-02 05:19:34,37.6,83.1,62.2,True
VMS-2566,2025-06-04 18:15:57,82.9,29.3,79.8,True
RSU-9703,2025-06-01 16:27:56,15.7,56.6,66.1,True
RSU-4083,2025-06-02 07:33:06,64.1,15.9,65.9,True
DEV-5777,2025-06-07 08:21:02,35.9,28.9,69.3,True
RSU-4083,2025-06-03 08:28:32,28.6,13.5,46.4,True
VMS-9485,2025-06-01 07:12:21,44.5,55.1,53.8,False
VMS-2566,2025-06-01 10:58:04,84.7,25.4,34.3,True
SEN-9219,2025-06-06 18:03:14,34.2,19.7,59.3,True
VMS-7793,2025-06-02 17:28:28,88.9,55.1,25.1,True
VMS-4540,2025-06-03 07:35:29,69.9,38.1,48.3,True
SEN-8721,2025-06-05 06:35:39,46.8,85.3,59.4,False
DEV-9259,2025-06-03 17:02:15,78.6,24.8,75.2,True
VMS-5226,2025-06-02 23:55:42,87.7,48.5,80.9,True
SEN-8721,2025-06-02 16:47:16,6.8,60.7,25.4,True
VMS-3279,2025-06-01 08:14:47,82.1,77.2,82.0,True
DEV-9259,2025-06-04 06:06:22,47.3,92.2,47.2,True
VMS-6450,2025-06-04 09:09:59,38.4,75.9,32.9,True
DEV-5777,2025-06-03 11:13:37,21.9,35.8,43.4,True
CAM-5320,2025-06-04 08:53:03,51.2,26.1,38.9,True
RSU-9703,2025-06-01 08:46:31,18.8,22.2,49.6,True
DEV-5777,2025-06-02 06:01:49,59.2,23.3,66.7,True
CAM-5094,2025-06-02 17:53:52,13.2,38.7,54.1,True
CAM-5720,2025-06-04 08:39:16,67.8,12.9,54.0,True
RSU-2876,2025-06-06 00:38:54,34.4,53.7,25.4,True
SEN-9219,2025-06-06 08:54:28,90.7,91.7,64.9,True
RSU-4083,2025-06-01 09:07:43,78.3,64.8,83.1,True
CAM-9540,2025-06-05 19:59:05,85.6,92.4,26.3,True
SEN-7909,2025-06-02 17:38:44,34.4,17.3,56.1,True
CAM-8906,2025-06-06 06:20:39,32.3,56.6,53.7,True
VMS-2566,2025-06-05 18:03:15,39.1,57.1,51.1,True
DEV-9259,2025-06-06 18:06:51,29.1,73.1,67.5,True
CAM-9540,2025-06-05 09:37:16,69.8,46.5,37.2,True
CAM-5094,2025-06-06 17:34:04,72.3,75.4,26.3,True
CAM-5320,2025-06-03 07:10:06,61.8,14.0,64.3,False
CAM-8906,2025-06-04 08:24:17,65.9,69.0,55.7,True
VMS-6450,2025-06-03 20:43:23,40.1,42.6,35.6,True
RSU-6684,2025-06-02 18:16:07,38.1,59.5,66.1,True
VMS-4540,2025-06-04 19:33:25,86.6,73.7,84.2,True
CAM-5094,2025-06-04 09:18:25,74.3,72.8,70.7,True
VMS-4540,2025-06-04 17:57:33,25.7,49.5,58.8,True
RSU-1640,2025-06-01 17:55:49,84.1,41.0,42.5,True
VMS-9485,2025-06-02 18:13:54,52.5,45.5,47.0,True
CAM-5320,2025-06-01 17:30:14,50.8,55.9,47.7,True
RSU-2876,2025-06-07 10:10:47,5.4,80.0,64.6,True
SEN-8721,2025-06-02 17:43:11,40.2,18.5,58.6,True
VMS-2566,2025-06-02 18:39:47,39.4,52.1,37.6,True
DEV-3696,2025-06-03 07:25:24,86.5,68.6,37.1,True
RSU-9703,2025-06-06 17:58:40,25.1,20.5,77.7,True
VMS-3279,2025-06-06 11:48:31,53.9,49.6,71.7,True
SEN-8721,2025-06-05 15:05:37,61.2,40.9,72.1,True
VMS-7793,2025-06-04 14:05:11,61.7,94.8,52.7,True
SEN-8721,2025-06-06 17:21:39,14.2,26.6,51.5,True
SEN-8721,2025-06-05 16:43:41,41.6,67.0,77.0,True
DEV-9259,2025-06-01 17:02:44,66.6,62.9,64.7,True
CAM-8906,2025-06-03 12:33:26,57.7,48.5,47.2,True
VMS-2566,2025-06-02 08:32:17,9.2,10.4,37.3,False
RSU-9703,2025-06-04 18:00:14,75.3,14.7,29.6,True
VMS-2566,2025-06-04 18:54:33,41.0,64.5,41.6,False
VMS-9485,2025-06-02 07:23:15,90.9,45.1,79.2,True
VMS-6450,2025-06-01 08:02:41,67.9,92.0,59.8,True
SEN-9219,2025-06-04 17:46:00,77.3,16.6,52.3,True
VMS-2566,2025-06-07 18:18:41,35.5,54.4,64.7,True
SEN-8721,2025-06-04 10:01:24,69.5,45.4,61.0,True
SEN-7909,2025-06-01 10:32:34,21.2,79.0,77.9,True
CAM-9540,2025-06-05 20:16:54,38.3,32.1,37.4,True
DEV-9259,2025-06-07 08:41:55,61.6,67.3,58.1,True
RSU-4083,2025-06-03 08:01:05,74.0,19.2,79.5,True
SEN-8721,2025-06-01 13:15:30,13.1,74.9,64.4,False
RSU-6684,2025-06-06 08:53:43,28.0,52.5,31.1,True
CAM-5094,2025-06-02 07:54:29,62.0,28.1,51.4,True
RSU-2412,2025-06-04 08:45:14,65.8,23.4,27.5,True
SEN-9113,2025-06-05 00:21:44,78.4,17.0,73.5,True
VMS-9485,2025-06-02 07:26:31,86.8,35.1,48.4,True
VMS-9055,2025-06-01 06:23:12,13.6,36.6,34.5,True
RSU-2876,2025-06-01 02:33:55,52.3,74.7,73.1,True
SEN-7909,2025-06-02 18:17:03,63.1,82.0,43.2,True
SEN-9113,2025-06-06 05:43:44,36.9,25.3,44.8,True
DEV-5141,2025-06-01 12:35:40,45.8,17.7,33.6,True
VMS-9055,2025-06-05 06:18:56,25.0,87.4,31.6,True
CAM-9540,2025-06-01 08:47:05,94.8,36.2,72.4,True
RSU-2412,2025-06-02 17:06:15,14.0,43.4,78.5,True
DEV-5141,2025-06-07 03:27:24,23.1,62.4,59.3,True
VMS-9055,2025-06-06 07:43:51,74.2,71.7,48.8,True
VMS-7793,2025-06-04 18:11:12,13.0,65.9,32.8,True
VMS-2566,2025-06-01 19:38:22,30.4,11.5,41.3,True
SEN-6121,2025-06-06 19:38:20,33.0,15.5,35.0,True
SEN-9219,2025-06-03 08:42:15,34.5,39.6,51.5,True
DEV-5141,2025-06-04 09:05:10,47.4,81.8,66.1,True
VMS-9485,2025-06-05 11:55:26,41.0,10.9,36.6,True
VMS-2566,2025-06-05 18:32:42,35.9,83.4,74.3,True
CAM-9540,2025-06-05 06:04:22,93.9,38.5,47.0,True
RSU-9703,2025-06-04 13:54:37,47.3,22.1,67.3,True
RSU-2412,2025-06-01 21:30:39,30.6,44.1,62.8,True
RSU-1640,2025-06-02 07:15:46,90.1,35.9,58.6,True
SEN-9113,2025-06-02 18:17:03,23.2,33.8,46.7,True
CAM-5720,2025-06-06 23:58:39,72.5,17.9,75.9,True
RSU-6684,2025-06-02 08:34:42,12.1,93.8,33.4,True
RSU-2412,2025-06-06 07:53:26,93.5,43.5,72.3,True
CAM-5720,2025-06-01 09:56:42,21.2,23.0,36.4,True
SEN-9113,2025-06-07 06:43:06,61.7,31.5,62.1,True
CAM-3584,2025-06-04 02:24:29,32.8,61.2,78.6,True
CAM-5320,2025-06-02 06:38:32,47.9,55.1,29.8,True
DEV-9259,2025-06-03 18:40:42,39.5,42.3,26.2,True
VMS-9485,2025-06-04 18:20:21,53.2,78.5,36.5,True
CAM-3584,2025-06-07 18:12:33,59.0,83.1,38.7,True
CAM-5720,2025-06-07 08:35:16,11.2,22.4,55.6,True
SEN-9219,2025-06-04 17:17:28,84.1,20.9,35.4,True
RSU-6684,2025-06-07 19:56:55,93.3,94.2,69.1,False
SEN-9448,2025-06-05 12:43:16,83.2,36.5,52.0,True
SEN-9113,2025-06-07 17:43:08,29.9,46.1,40.1,True
CAM-5720,2025-06-01 06:00:35,45.7,62.1,32.0,True
DEV-3696,2025-06-03 05:22:42,40.5,34.5,40.9,False
SEN-8721,2025-06-01 17:29:38,42.8,42.1,75.8,True
VMS-6450,2025-06-03 07:14:37,44.5,54.5,75.2,True
SEN-8721,2025-06-01 13:14:23,84.4,37.6,82.8,True
CAM-5720,2025-06-04 18:48:13,50.1,57.4,78.8,True
DEV-9259,2025-06-04 17:20:45,19.5,83.6,58.6,True
VMS-5226,2025-06-04 17:09:38,44.5,68.0,58.8,True
SEN-9219,2025-06-04 06:18:28,22.5,46.7,42.0,True
RSU-2412,2025-06-01 18:05:58,55.9,85.9,41.3,True
CAM-5320,2025-06-06 06:02:43,67.7,57.6,27.9,True
SEN-7909,2025-06-07 16:56:28,77.1,30.5,29.0,True
RSU-6684,2025-06-03 16:41:43,36.2,82.9,44.6,True
RSU-2412,2025-06-05 16:29:45,44.7,34.8,26.9,True
CAM-5094,2025-06-06 08:57:51,67.7,71.1,40.2,True
VMS-6450,2025-06-07 17:37:31,45.0,15.5,67.7,True
RSU-4083,2025-06-07 01:59:55,59.0,86.9,43.8,True
VMS-6450,2025-06-06 08:36:06,66.7,25.6,62.8,True
CAM-5720,2025-06-07 09:51:35,41.1,29.2,51.2,True
SEN-9113,2025-06-01 04:37:41,26.1,72.9,84.2,True
SEN-9219,2025-06-01 16:13:00,56.4,18.1,52.8,True
CAM-9540,2025-06-03 17:41:50,73.0,91.9,55.8,True
RSU-2412,2025-06-07 08:38:55,61.1,57.3,64.1,True
CAM-9540,2025-06-03 17:45:00,40.1,48.3,38.5,True
SEN-7909,2025-06-03 07:58:12,23.3,31.5,27.1,True
CAM-3584,2025-06-03 18:43:17,43.6,65.4,75.5,True
VMS-4540,2025-06-01 20:10:12,25.1,48.8,30.5,True
RSU-2412,2025-06-05 15:55:41,58.9,53.3,49.7,True
VMS-4540,2025-06-03 17:26:48,6.7,12.0,62.1,True
DEV-5777,2025-06-07 18:33:41,69.5,42.2,38.1,True
CAM-3584,2025-06-07 18:52:09,69.0,28.4,57.4,False
SEN-9113,2025-06-02 09:46:07,15.9,60.3,30.2,True
SEN-7909,2025-06-03 19:32:57,12.6,62.6,83.2,True
VMS-2566,2025-06-01 13:21:34,82.7,79.6,66.8,True
RSU-2412,2025-06-04 11:53:08,88.4,82.1,41.0,True
SEN-7909,2025-06-02 08:13:44,30.8,71.2,39.3,True
SEN-9448,2025-06-06 14:11:33,6.3,86.1,28.5,True
VMS-6450,2025-06-04 07:41:29,77.4,40.5,40.7,True
RSU-1640,2025-06-03 12:18:51,30.7,94.9,45.2,True
VMS-9485,2025-06-04 08:50:02,48.5,73.2,80.6,True
VMS-5226,2025-06-06 21:12:24,39.2,41.5,70.5,True
RSU-2412,2025-06-06 01:49:24,93.2,84.2,35.8,True
DEV-5141,2025-06-05 00:27:58,89.0,20.1,74.6,True
SEN-8721,2025-06-07 06:30:59,11.0,90.9,38.4,True
CAM-5720,2025-06-05 10:35:21,46.0,13.2,47.9,True
SEN-9113,2025-06-06 17:22:26,31.6,73.8,55.4,True
DEV-9259,2025-06-04 19:50:49,76.3,28.6,43.8,True
VMS-9055,2025-06-03 09:11:05,82.7,70.0,36.6,True
VMS-9485,2025-06-01 18:30:07,54.9,65.7,36.0,True
VMS-3279,2025-06-05 21:50:03,49.1,60.6,54.7,True
RSU-4083,2025-06-06 07:26:46,9.3,86.5,30.6,True
RSU-2412,2025-06-02 10:18:29,54.4,34.3,71.5,True
VMS-7793,2025-06-06 17:39:02,51.5,84.9,55.1,True
VMS-6450,2025-06-07 21:40:23,8.0,89.8,57.0,True
RSU-2412,2025-06-06 19:03:20,32.0,22.4,37.2,True
DEV-9259,2025-06-02 19:55:32,54.6,58.7,82.3,True
DEV-3696,2025-06-05 16:24:11,58.9,42.3,62.9,True
RSU-2876,2025-06-02 17:05:09,30.5,86.2,49.2,True
SEN-9113,2025-06-06 18:54:49,9.4,28.5,67.4,True
RSU-2412,2025-06-07 06:44:53,25.7,55.4,71.8,True
CAM-5094,2025-06-02 19:40:28,44.5,87.1,31.3,True
VMS-2566,2025-06-02 07:16:14,28.2,60.3,31.9,True
CAM-5094,2025-06-02 18:51:24,55.5,10.9,49.7,True
DEV-9259,2025-06-05 18:27:20,48.0,19.1,79.4,True
SEN-7909,2025-06-01 17:41:28,43.8,34.0,35.8,True
VMS-5226,2025-06-05 08:05:15,7.8,24.9,25.4,True
SEN-7909,2025-06-04 18:30:22,29.8,84.6,43.9,True
CAM-5720,2025-06-02 07:42:32,21.7,93.2,53.8,True
DEV-5777,2025-06-06 06:48:34,33.3,39.3,77.5,True
DEV-5141,2025-06-05 07:31:24,28.5,19.6,28.5,True
RSU-1640,2025-06-06 18:58:30,44.6,90.1,56.0,True
VMS-7793,2025-06-02 19:24:21,88.5,53.8,77.3,True
SEN-9219,2025-06-06 08:24:35,85.7,36.2,81.8,True
VMS-7793,2025-06-02 06:16:37,82.4,85.2,53.9,True
CAM-5720,2025-06-02 12:38:08,89.7,52.2,32.4,True
RSU-9703,2025-06-06 08:48:15,63.1,50.2,25.1,True
VMS-9485,2025-06-04 13:54:48,5.0,25.9,44.2,True
VMS-2566,2025-06-04 14:32:32,32.6,60.4,69.1,True
RSU-2412,2025-06-02 06:18:30,47.1,48.9,30.3,True
SEN-7909,2025-06-02 17:36:17,70.8,49.1,55.4,True
VMS-6450,2025-06-03 08:16:24,15.2,71.1,64.4,True
SEN-6121,2025-06-02 03:53:13,79.9,23.4,42.2,True
RSU-4083,2025-06-04 22:51:35,6.9,86.5,40.5,True
SEN-9219,2025-06-01 21:39:20,26.1,24.6,29.7,True
VMS-5226,2025-06-04 06:10:17,22.2,82.0,76.0,True
SEN-9448,2025-06-07 18:53:29,21.1,73.4,82.7,True
DEV-5777,2025-06-01 16:44:03,65.1,48.6,36.6,True
CAM-3584,2025-06-05 11:08:26,71.4,93.8,73.6,True
CAM-9540,2025-06-01 08:42:34,23.8,91.7,28.1,True
CAM-3584,2025-06-04 17:33:35,73.8,49.8,37.3,True
VMS-2566,2025-06-03 11:29:57,69.7,90.4,70.1,False
SEN-7909,2025-06-05 08:39:20,49.2,66.0,39.8,True
VMS-7793,2025-06-01 21:20:59,29.5,10.9,79.3,True
VMS-9055,2025-06-06 14:29:24,69.4,90.7,49.8,True
CAM-9540,2025-06-06 07:18:55,11.2,34.2,30.9,True
SEN-9113,2025-06-03 18:21:23,47.1,31.1,52.4,True
CAM-5320,2025-06-04 12:42:41,57.6,12.9,32.7,True
SEN-8721,2025-06-06 15:00:09,41.2,32.3,27.1,True
CAM-5320,2025-06-01 08:16:18,12.5,28.8,54.5,False
SEN-8721,2025-06-07 21:34:28,65.0,20.8,75.9,True
DEV-9259,2025-06-07 09:17:47,72.6,19.8,48.8,True
SEN-6121,2025-06-05 18:03:40,69.4,12.1,58.2,True
CAM-5320,2025-06-06 19:24:30,44.0,12.5,32.0,True
RSU-6684,2025-06-02 08:51:53,58.7,26.4,38.0,False
DEV-9259,2025-06-04 08:28:00,23.1,91.0,52.5,True
RSU-1640,2025-06-02 10:44:47,42.5,40.8,63.2,True
RSU-2876,2025-06-04 07:39:57,85.6,21.3,55.2,True
VMS-4540,2025-06-07 18:28:56,59.6,76.3,26.8,True
SEN-9448,2025-06-01 21:28:35,67.9,51.0,44.1,True
VMS-9055,2025-06-03 07:40:55,79.1,69.9,55.4,True
VMS-4540,2025-06-01 17:12:29,75.5,46.2,53.8,True
RSU-4083,2025-06-07 18:51:31,11.9,47.3,82.3,True
CAM-8906,2025-06-04 06:14:12,54.1,23.9,75.4,True
VMS-6450,2025-06-06 17:34:38,27.2,75.8,58.8,True
CAM-5094,2025-06-05 21:50:33,10.0,58.4,26.1,True
RSU-2412,2025-06-02 08:22:35,43.7,50.7,44.5,True
SEN-9448,2025-06-07 07:20:31,10.8,55.0,27.5,True
SEN-9448,2025-06-02 03:29:06,30.0,70.0,33.3,True
SEN-6121,2025-06-07 17:00:09,40.4,67.4,30.7,False
RSU-2412,2025-06-03 07:23:12,32.8,72.2,46.3,True
SEN-9219,2025-06-03 07:45:31,50.9,29.1,29.2,True
VMS-3279,2025-06-02 06:16:29,63.5,36.0,83.9,True
SEN-8721,2025-06-02 16:37:01,49.8,71.9,37.2,True
VMS-5226,2025-06-06 09:29:54,87.0,74.9,57.5,True
DEV-5777,2025-06-05 06:49:41,57.5,39.1,41.4,True
VMS-4540,2025-06-06 00:55:58,62.7,87.6,31.7,True
SEN-7909,2025-06-04 06:35:06,18.7,78.2,60.2,True
VMS-6450,2025-06-02 14:41:36,66.4,66.4,49.0,True
CAM-5094,2025-06-07 14:03:13,71.9,37.2,46.2,True
SEN-9113,2025-06-07 04:15:49,5.4,83.9,58.3,True
VMS-9485,2025-06-01 10:15:42,67.3,25.1,26.4,True
CAM-5320,2025-06-07 17:24:12,80.3,14.6,35.3,True
VMS-9485,2025-06-07 15:22:43,29.9,88.9,72.3,True
RSU-2876,2025-06-01 18:15:39,7.1,50.5,43.2,True
VMS-6450,2025-06-01 07:47:44,70.6,16.7,79.4,True
RSU-4083,2025-06-06 22:23:44,45.4,82.2,31.1,False
DEV-5777,2025-06-04 01:03:32,36.5,41.7,36.8,True
