device_id,alarm_time,alarm_type,alarm_level,description
SEN-9448,2025-06-07 17:55:07,CPU过载,medium,CPU使用率持续超过92%，可能影响设备正常运行
RSU-6684,2025-06-02 07:39:45,CPU过载,medium,CPU使用率持续超过96%，可能影响设备正常运行
DEV-5141,2025-06-02 18:54:49,电源故障,critical,主电源异常，已切换至备用电源，预计续航7小时
SEN-9219,2025-06-03 18:48:43,电源故障,critical,主电源异常，已切换至备用电源，预计续航4小时
CAM-5094,2025-06-04 23:11:02,存储满,medium,磁盘使用率超过93%，存储空间即将耗尽
CAM-5094,2025-06-07 17:20:03,网络延迟,low,网络延迟达到2479ms，数据传输可能出现丢包
CAM-5720,2025-06-02 17:16:33,设备离线,low,设备检测到通信中断，已超过44分钟未收到心跳信号
SEN-8721,2025-06-05 20:00:51,网络延迟,low,网络延迟达到2378ms，数据传输可能出现丢包
VMS-3279,2025-06-03 21:53:59,数据异常,high,检测到异常数据波动，数值偏离正常范围67%
RSU-9703,2025-06-02 08:05:04,网络延迟,low,网络延迟达到1875ms，数据传输可能出现丢包
RSU-1640,2025-06-07 07:26:35,CPU过载,medium,CPU使用率持续超过94%，可能影响设备正常运行
CAM-5320,2025-06-03 15:06:09,内存不足,medium,内存使用率达到91%，接近物理内存上限
VMS-6450,2025-06-01 17:56:30,设备离线,low,设备检测到通信中断，已超过45分钟未收到心跳信号
DEV-5141,2025-06-01 17:53:24,数据异常,high,检测到异常数据波动，数值偏离正常范围23%
DEV-9259,2025-06-02 20:53:44,设备离线,low,设备检测到通信中断，已超过60分钟未收到心跳信号
RSU-9703,2025-06-01 17:57:55,设备离线,low,设备检测到通信中断，已超过10分钟未收到心跳信号
RSU-6684,2025-06-04 19:35:56,存储满,medium,磁盘使用率超过88%，存储空间即将耗尽
SEN-8721,2025-06-04 06:22:01,内存不足,medium,内存使用率达到89%，接近物理内存上限
CAM-5320,2025-06-07 17:21:38,电源故障,critical,主电源异常，已切换至备用电源，预计续航8小时
SEN-9219,2025-06-05 07:47:30,网络延迟,low,网络延迟达到2422ms，数据传输可能出现丢包
SEN-7909,2025-06-04 16:31:37,存储满,medium,磁盘使用率超过93%，存储空间即将耗尽
VMS-6450,2025-06-02 16:39:44,通讯中断,critical,与中心服务器通信中断，最后心跳时间21分钟前
VMS-6450,2025-06-02 23:12:38,内存不足,medium,内存使用率达到89%，接近物理内存上限
VMS-3279,2025-06-04 19:06:01,内存不足,medium,内存使用率达到85%，接近物理内存上限
VMS-9485,2025-06-03 16:59:06,传感器失效,high,传感器B相连续5次数据采集失败
VMS-9055,2025-06-03 18:12:43,内存不足,medium,内存使用率达到85%，接近物理内存上限
VMS-9055,2025-06-07 08:37:55,内存不足,medium,内存使用率达到90%，接近物理内存上限
SEN-9219,2025-06-07 17:47:13,网络延迟,low,网络延迟达到1791ms，数据传输可能出现丢包
SEN-8721,2025-06-03 15:53:52,设备离线,low,设备检测到通信中断，已超过44分钟未收到心跳信号
SEN-9448,2025-06-03 06:38:12,电源故障,critical,主电源异常，已切换至备用电源，预计续航8小时
DEV-5777,2025-06-07 08:14:43,通讯中断,critical,与中心服务器通信中断，最后心跳时间34分钟前
DEV-5141,2025-06-04 07:51:28,CPU过载,medium,CPU使用率持续超过97%，可能影响设备正常运行
VMS-3279,2025-06-02 06:55:46,网络延迟,low,网络延迟达到2125ms，数据传输可能出现丢包
DEV-5141,2025-06-05 07:32:08,通讯中断,critical,与中心服务器通信中断，最后心跳时间34分钟前
CAM-5094,2025-06-05 17:12:23,内存不足,medium,内存使用率达到88%，接近物理内存上限
SEN-9219,2025-06-06 17:10:08,通讯中断,critical,与中心服务器通信中断，最后心跳时间119分钟前
CAM-8906,2025-06-02 08:29:38,数据异常,high,检测到异常数据波动，数值偏离正常范围65%
CAM-5094,2025-06-06 08:15:58,通讯中断,critical,与中心服务器通信中断，最后心跳时间15分钟前
SEN-9219,2025-06-06 07:20:15,数据异常,high,检测到异常数据波动，数值偏离正常范围47%
RSU-9703,2025-06-03 18:57:29,传感器失效,high,传感器主传感器连续3次数据采集失败
RSU-1640,2025-06-03 17:58:04,存储满,medium,磁盘使用率超过88%，存储空间即将耗尽
RSU-1640,2025-06-03 17:24:33,CPU过载,medium,CPU使用率持续超过98%，可能影响设备正常运行
SEN-8721,2025-06-03 08:42:26,通讯中断,critical,与中心服务器通信中断，最后心跳时间69分钟前
DEV-5777,2025-06-01 18:17:41,网络延迟,low,网络延迟达到1342ms，数据传输可能出现丢包
VMS-9055,2025-06-01 07:15:41,CPU过载,medium,CPU使用率持续超过89%，可能影响设备正常运行
SEN-6121,2025-06-03 18:07:47,CPU过载,medium,CPU使用率持续超过86%，可能影响设备正常运行
SEN-9448,2025-06-02 19:19:13,通讯中断,critical,与中心服务器通信中断，最后心跳时间46分钟前
VMS-5226,2025-06-07 18:03:21,CPU过载,medium,CPU使用率持续超过99%，可能影响设备正常运行
DEV-3696,2025-06-06 09:44:52,CPU过载,medium,CPU使用率持续超过99%，可能影响设备正常运行
DEV-5777,2025-06-04 18:54:47,传感器失效,high,传感器B相连续8次数据采集失败
DEV-9259,2025-06-02 17:31:16,电源故障,critical,主电源异常，已切换至备用电源，预计续航6小时
RSU-9703,2025-06-01 18:31:42,设备离线,low,设备检测到通信中断，已超过38分钟未收到心跳信号
CAM-8906,2025-06-03 20:12:17,电源故障,critical,主电源异常，已切换至备用电源，预计续航2小时
VMS-4540,2025-06-06 17:42:06,温度过高,high,设备温度达到72°C，超过正常工作温度范围
VMS-3279,2025-06-04 12:06:38,数据异常,high,检测到异常数据波动，数值偏离正常范围66%
VMS-6450,2025-06-04 08:07:53,内存不足,medium,内存使用率达到87%，接近物理内存上限
CAM-3584,2025-06-07 12:27:07,温度过高,high,设备温度达到79°C，超过正常工作温度范围
VMS-7793,2025-06-06 20:32:30,网络延迟,low,网络延迟达到1592ms，数据传输可能出现丢包
SEN-6121,2025-06-02 06:22:59,内存不足,medium,内存使用率达到93%，接近物理内存上限
VMS-4540,2025-06-02 04:31:14,CPU过载,medium,CPU使用率持续超过89%，可能影响设备正常运行
RSU-4083,2025-06-04 20:24:52,电源故障,critical,主电源异常，已切换至备用电源，预计续航5小时
DEV-5777,2025-06-04 06:42:16,通讯中断,critical,与中心服务器通信中断，最后心跳时间105分钟前
CAM-9540,2025-06-01 19:20:09,设备离线,low,设备检测到通信中断，已超过12分钟未收到心跳信号
VMS-6450,2025-06-03 18:10:06,传感器失效,high,传感器B相连续9次数据采集失败
VMS-9485,2025-06-06 19:07:25,内存不足,medium,内存使用率达到92%，接近物理内存上限
VMS-3279,2025-06-02 05:28:18,设备离线,low,设备检测到通信中断，已超过26分钟未收到心跳信号
VMS-6450,2025-06-03 18:22:16,温度过高,high,设备温度达到82°C，超过正常工作温度范围
CAM-5320,2025-06-05 21:15:39,数据异常,high,检测到异常数据波动，数值偏离正常范围73%
CAM-5320,2025-06-01 17:00:51,温度过高,high,设备温度达到77°C，超过正常工作温度范围
CAM-5720,2025-06-04 12:33:15,数据异常,high,检测到异常数据波动，数值偏离正常范围45%
VMS-7793,2025-06-05 07:48:15,通讯中断,critical,与中心服务器通信中断，最后心跳时间31分钟前
RSU-2876,2025-06-06 08:16:03,内存不足,medium,内存使用率达到93%，接近物理内存上限
VMS-6450,2025-06-05 08:34:27,设备离线,low,设备检测到通信中断，已超过41分钟未收到心跳信号
RSU-6684,2025-06-04 21:45:06,内存不足,medium,内存使用率达到97%，接近物理内存上限
RSU-6684,2025-06-03 07:09:14,通讯中断,critical,与中心服务器通信中断，最后心跳时间72分钟前
VMS-6450,2025-06-05 06:53:46,设备离线,low,设备检测到通信中断，已超过30分钟未收到心跳信号
DEV-5777,2025-06-04 14:00:55,网络延迟,low,网络延迟达到1792ms，数据传输可能出现丢包
VMS-9485,2025-06-05 07:22:38,传感器失效,high,传感器主传感器连续5次数据采集失败
VMS-7793,2025-06-02 07:01:21,通讯中断,critical,与中心服务器通信中断，最后心跳时间57分钟前
VMS-3279,2025-06-03 21:31:10,存储满,medium,磁盘使用率超过87%，存储空间即将耗尽
DEV-9259,2025-06-01 16:33:45,内存不足,medium,内存使用率达到89%，接近物理内存上限
VMS-5226,2025-06-03 08:06:01,温度过高,high,设备温度达到89°C，超过正常工作温度范围
CAM-9540,2025-06-05 06:08:10,CPU过载,medium,CPU使用率持续超过92%，可能影响设备正常运行
CAM-3584,2025-06-05 15:24:42,温度过高,high,设备温度达到91°C，超过正常工作温度范围
RSU-2412,2025-06-06 11:28:48,传感器失效,high,传感器主传感器连续5次数据采集失败
CAM-3584,2025-06-03 17:28:06,存储满,medium,磁盘使用率超过94%，存储空间即将耗尽
DEV-3696,2025-06-01 09:53:57,设备离线,low,设备检测到通信中断，已超过50分钟未收到心跳信号
DEV-5777,2025-06-03 17:57:59,存储满,medium,磁盘使用率超过90%，存储空间即将耗尽
DEV-5141,2025-06-07 08:12:00,温度过高,high,设备温度达到87°C，超过正常工作温度范围
CAM-3584,2025-06-02 22:59:46,温度过高,high,设备温度达到85°C，超过正常工作温度范围
VMS-5226,2025-06-07 19:09:43,传感器失效,high,传感器A相连续8次数据采集失败
CAM-3584,2025-06-07 17:21:12,数据异常,high,检测到异常数据波动，数值偏离正常范围59%
CAM-5320,2025-06-06 08:04:53,通讯中断,critical,与中心服务器通信中断，最后心跳时间34分钟前
CAM-5720,2025-06-05 19:12:45,温度过高,high,设备温度达到86°C，超过正常工作温度范围
RSU-4083,2025-06-01 07:24:09,网络延迟,low,网络延迟达到2867ms，数据传输可能出现丢包
CAM-5320,2025-06-07 17:52:05,数据异常,high,检测到异常数据波动，数值偏离正常范围20%
CAM-9540,2025-06-02 06:09:10,内存不足,medium,内存使用率达到90%，接近物理内存上限
VMS-6450,2025-06-04 13:25:48,温度过高,high,设备温度达到78°C，超过正常工作温度范围
SEN-9219,2025-06-07 10:36:42,设备离线,low,设备检测到通信中断，已超过11分钟未收到心跳信号
SEN-9113,2025-06-07 07:52:46,通讯中断,critical,与中心服务器通信中断，最后心跳时间6分钟前
SEN-9448,2025-06-05 06:55:19,设备离线,low,设备检测到通信中断，已超过36分钟未收到心跳信号
RSU-4083,2025-06-01 07:12:48,数据异常,high,检测到异常数据波动，数值偏离正常范围33%
CAM-8906,2025-06-04 18:35:16,网络延迟,low,网络延迟达到1563ms，数据传输可能出现丢包
VMS-6450,2025-06-03 00:20:09,传感器失效,high,传感器主传感器连续5次数据采集失败
CAM-5720,2025-06-03 17:21:02,CPU过载,medium,CPU使用率持续超过97%，可能影响设备正常运行
SEN-8721,2025-06-02 07:15:43,网络延迟,low,网络延迟达到1932ms，数据传输可能出现丢包
CAM-8906,2025-06-01 07:27:29,网络延迟,low,网络延迟达到1074ms，数据传输可能出现丢包
SEN-6121,2025-06-05 04:51:37,设备离线,low,设备检测到通信中断，已超过47分钟未收到心跳信号
CAM-8906,2025-06-05 18:46:15,网络延迟,low,网络延迟达到1143ms，数据传输可能出现丢包
DEV-3696,2025-06-02 14:27:52,存储满,medium,磁盘使用率超过93%，存储空间即将耗尽
VMS-4540,2025-06-05 17:44:11,存储满,medium,磁盘使用率超过90%，存储空间即将耗尽
VMS-2566,2025-06-01 18:35:21,温度过高,high,设备温度达到90°C，超过正常工作温度范围
CAM-8906,2025-06-06 02:40:43,温度过高,high,设备温度达到80°C，超过正常工作温度范围
RSU-1640,2025-06-07 17:01:58,存储满,medium,磁盘使用率超过86%，存储空间即将耗尽
VMS-6450,2025-06-06 18:14:57,通讯中断,critical,与中心服务器通信中断，最后心跳时间85分钟前
VMS-7793,2025-06-07 19:56:02,CPU过载,medium,CPU使用率持续超过87%，可能影响设备正常运行
VMS-3279,2025-06-07 01:59:06,设备离线,low,设备检测到通信中断，已超过5分钟未收到心跳信号
DEV-3696,2025-06-06 23:25:11,电源故障,critical,主电源异常，已切换至备用电源，预计续航2小时
VMS-4540,2025-06-07 18:39:54,存储满,medium,磁盘使用率超过85%，存储空间即将耗尽
DEV-5777,2025-06-05 19:59:29,电源故障,critical,主电源异常，已切换至备用电源，预计续航2小时
SEN-9113,2025-06-05 16:08:42,CPU过载,medium,CPU使用率持续超过92%，可能影响设备正常运行
DEV-3696,2025-06-06 07:42:04,传感器失效,high,传感器B相连续3次数据采集失败
RSU-1640,2025-06-04 18:15:01,传感器失效,high,传感器A相连续9次数据采集失败
SEN-8721,2025-06-02 19:05:04,CPU过载,medium,CPU使用率持续超过91%，可能影响设备正常运行
VMS-3279,2025-06-07 11:00:37,网络延迟,low,网络延迟达到2107ms，数据传输可能出现丢包
CAM-3584,2025-06-04 08:57:52,温度过高,high,设备温度达到82°C，超过正常工作温度范围
VMS-5226,2025-06-04 07:28:24,网络延迟,low,网络延迟达到1867ms，数据传输可能出现丢包
VMS-5226,2025-06-03 09:13:35,电源故障,critical,主电源异常，已切换至备用电源，预计续航4小时
VMS-9055,2025-06-04 04:12:48,CPU过载,medium,CPU使用率持续超过92%，可能影响设备正常运行
RSU-2412,2025-06-01 19:06:45,通讯中断,critical,与中心服务器通信中断，最后心跳时间117分钟前
VMS-7793,2025-06-04 18:45:55,数据异常,high,检测到异常数据波动，数值偏离正常范围79%
RSU-9703,2025-06-07 05:32:34,传感器失效,high,传感器A相连续4次数据采集失败
RSU-9703,2025-06-01 18:33:56,存储满,medium,磁盘使用率超过88%，存储空间即将耗尽
CAM-8906,2025-06-06 17:23:30,电源故障,critical,主电源异常，已切换至备用电源，预计续航7小时
CAM-8906,2025-06-01 08:06:08,通讯中断,critical,与中心服务器通信中断，最后心跳时间82分钟前
SEN-9219,2025-06-02 06:17:36,网络延迟,low,网络延迟达到1761ms，数据传输可能出现丢包
RSU-4083,2025-06-03 06:11:25,内存不足,medium,内存使用率达到89%，接近物理内存上限
RSU-9703,2025-06-03 06:41:52,通讯中断,critical,与中心服务器通信中断，最后心跳时间87分钟前
VMS-4540,2025-06-02 08:22:45,设备离线,low,设备检测到通信中断，已超过60分钟未收到心跳信号
DEV-5777,2025-06-01 07:52:40,电源故障,critical,主电源异常，已切换至备用电源，预计续航5小时
RSU-2412,2025-06-03 16:41:03,设备离线,low,设备检测到通信中断，已超过30分钟未收到心跳信号
RSU-1640,2025-06-01 08:12:29,数据异常,high,检测到异常数据波动，数值偏离正常范围45%
