road_id,plate,pass_time,speed_kmh,vehicle_type,lane_no
RD-65814,豫A28796,2025-06-04 17:02:29,16,bus,3
RD-30428,豫T72905,2025-06-05 05:21:13,42,bus,4
RD-70214,宁D90487,2025-06-07 18:28:23,39,bus,3
RD-73274,豫Q81113,2025-06-03 07:45:17,39,bus,3
RD-47857,辽C29212,2025-06-05 17:59:06,41,bus,2
RD-29468,鲁Y40405,2025-06-05 13:05:09,47,motorcycle,4
RD-37171,粤H06560,2025-06-01 05:47:04,56,motorcycle,3
RD-14705,津R98673,2025-06-04 18:32:54,55,car,2
RD-92582,新A02228,2025-06-04 07:36:17,48,car,2
RD-89613,闽Y48211,2025-06-03 18:35:51,27,bus,2
RD-89119,湘E32317,2025-06-04 07:34:53,53,truck,3
RD-29468,津A48430,2025-06-05 08:29:44,45,motorcycle,2
RD-18149,沪L00929,2025-06-06 17:01:05,49,car,4
RD-80345,蒙S93370,2025-06-07 08:19:55,33,bus,1
RD-41935,蒙B81349,2025-06-01 08:22:21,37,car,4
RD-65814,青X53906,2025-06-02 08:13:37,29,bus,4
RD-89119,鲁B06252,2025-06-06 14:50:37,57,motorcycle,4
RD-40171,粤P06456,2025-06-06 10:00:23,90,car,3
RD-59852,苏F50638,2025-06-04 23:06:38,80,car,1
RD-80345,桂Z80717,2025-06-04 12:30:52,101,car,3
RD-59752,川U37138,2025-06-07 18:07:43,33,bus,4
RD-65194,冀L70802,2025-06-02 16:21:12,52,car,1
RD-92869,辽T06233,2025-06-01 18:22:12,20,motorcycle,4
RD-60026,吉F83362,2025-06-04 19:29:22,44,motorcycle,2
RD-81084,青U82636,2025-06-05 08:53:52,48,car,4
RD-11106,闽W83036,2025-06-04 13:23:39,100,motorcycle,3
RD-18149,闽K16540,2025-06-02 17:26:53,45,car,2
RD-29468,宁X06671,2025-06-03 04:43:01,73,motorcycle,4
RD-42922,赣M09878,2025-06-03 08:58:33,30,truck,2
RD-40951,桂H97026,2025-06-04 14:03:58,86,car,1
RD-92869,琼S74190,2025-06-03 00:03:25,42,bus,1
RD-80345,鄂S79160,2025-06-07 06:15:28,82,car,2
RD-40171,闽K16540,2025-06-04 19:22:55,76,bus,3
RD-13357,甘A25897,2025-06-05 09:40:36,63,bus,4
RD-74461,辽T06233,2025-06-07 05:45:54,94,car,3
RD-41787,豫W80806,2025-06-04 05:54:06,107,motorcycle,2
RD-11106,青U72317,2025-06-05 11:16:14,103,car,2
RD-59012,京P84276,2025-06-04 16:42:55,49,bus,4
RD-59045,青Z14074,2025-06-07 17:09:45,42,truck,2
RD-59752,蒙T28800,2025-06-03 08:34:59,42,bus,2
RD-75458,新A02228,2025-06-05 19:05:52,41,truck,3
RD-10255,桂U75373,2025-06-05 06:03:47,111,truck,2
RD-41935,渝P07696,2025-06-04 07:54:37,30,truck,3
RD-51757,苏P06588,2025-06-07 17:51:21,32,car,3
RD-28356,赣M09878,2025-06-02 17:28:11,23,bus,2
RD-42510,湘E32317,2025-06-01 16:08:55,114,car,2
RD-81084,青V56332,2025-06-05 22:29:01,69,car,4
RD-50204,贵E06641,2025-06-05 14:26:34,54,motorcycle,1
RD-59852,赣B44819,2025-06-01 17:58:58,43,bus,2
RD-68269,辽M45508,2025-06-07 18:16:46,32,motorcycle,1
RD-76046,藏Z93839,2025-06-03 06:56:31,40,car,3
RD-30428,湘E88250,2025-06-07 06:33:29,109,motorcycle,1
RD-63576,甘A25897,2025-06-05 17:16:28,41,motorcycle,2
RD-41935,宁Y55968,2025-06-01 18:23:00,31,bus,2
RD-42510,闽Y48211,2025-06-03 18:59:14,27,bus,2
RD-50204,鲁Y40405,2025-06-01 06:29:38,64,bus,3
RD-59852,云Q91859,2025-06-01 18:54:02,32,bus,1
RD-40951,津N08122,2025-06-01 18:27:09,49,car,4
RD-47857,桂H97026,2025-06-06 15:40:25,60,car,1
RD-11106,鄂P08242,2025-06-07 07:01:21,18,truck,2
RD-89613,藏W75644,2025-06-04 17:19:27,16,car,4
RD-65814,鄂U07329,2025-06-02 08:50:32,27,bus,2
RD-80345,苏U04401,2025-06-02 07:42:57,34,car,3
RD-14705,浙V28890,2025-06-02 09:34:04,60,truck,1
RD-51757,粤H06560,2025-06-04 17:12:03,33,car,3
RD-11106,粤M14690,2025-06-07 07:25:00,16,bus,4
RD-94800,川Z24633,2025-06-03 20:22:07,102,truck,1
RD-32096,黑S82949,2025-06-01 06:37:39,45,truck,2
RD-12077,湘E79189,2025-06-03 06:55:35,52,bus,4
RD-37171,沪F90948,2025-06-05 06:15:14,74,motorcycle,1
RD-30428,陕B97365,2025-06-03 07:26:53,53,car,2
RD-68049,青U82636,2025-06-07 06:24:53,80,motorcycle,4
RD-94800,蒙S93370,2025-06-06 20:10:45,101,car,1
RD-94800,桂Z80717,2025-06-07 07:19:42,49,bus,2
RD-92869,湘X10175,2025-06-05 06:49:06,44,bus,4
RD-70214,辽R89069,2025-06-04 07:44:36,52,motorcycle,3
RD-18149,皖Q65698,2025-06-05 06:19:20,67,motorcycle,3
RD-15488,贵N22327,2025-06-07 18:47:20,17,bus,2
RD-59045,豫Q81113,2025-06-04 06:55:22,83,motorcycle,4
RD-80345,鄂R40421,2025-06-06 22:58:03,77,bus,4
RD-81084,湘G80174,2025-06-04 12:35:18,59,motorcycle,3
RD-29468,津R98673,2025-06-01 06:21:07,67,bus,1
RD-88767,蒙V14604,2025-06-07 08:37:02,21,motorcycle,4
RD-11106,粤M14690,2025-06-04 23:45:58,117,truck,3
RD-12077,皖F57114,2025-06-01 18:30:08,39,truck,1
RD-14705,湘E88250,2025-06-02 07:09:25,34,motorcycle,2
RD-80345,湘X10175,2025-06-01 06:25:40,55,car,3
RD-74461,藏V27821,2025-06-04 00:12:51,93,truck,3
RD-88767,晋T23953,2025-06-07 10:56:52,95,bus,2
RD-40951,豫R23105,2025-06-03 17:59:12,41,car,3
RD-94800,皖A42632,2025-06-03 07:14:57,40,car,2
RD-17303,京R72773,2025-06-04 07:41:05,49,motorcycle,1
RD-41935,甘M45035,2025-06-03 06:57:53,81,motorcycle,3
RD-30428,豫T72905,2025-06-07 16:52:20,100,car,1
RD-37171,苏C93737,2025-06-03 18:14:25,52,bus,2
RD-50199,沪R85989,2025-06-03 15:07:41,41,truck,3
RD-30428,鄂C15661,2025-06-03 20:48:38,76,motorcycle,4
RD-59852,黑J54290,2025-06-03 08:53:31,29,bus,1
RD-92869,川Z24633,2025-06-05 09:15:56,54,car,2
RD-17303,鄂C15661,2025-06-02 08:58:27,36,car,3
RD-14705,渝R75103,2025-06-04 17:23:24,34,bus,2
RD-74461,京U34783,2025-06-02 07:48:07,39,bus,3
RD-74461,湘K44826,2025-06-07 17:48:47,22,truck,1
RD-89119,新C11264,2025-06-02 18:04:53,15,car,1
RD-88054,黑S82949,2025-06-05 17:11:22,15,bus,3
RD-60026,蒙G57849,2025-06-02 18:25:30,23,car,1
RD-74461,津R98673,2025-06-05 08:23:11,26,motorcycle,4
RD-50204,鄂S79160,2025-06-06 17:31:04,16,car,3
RD-42510,吉F83362,2025-06-05 15:14:01,82,motorcycle,4
RD-68049,蒙G57849,2025-06-05 09:54:25,50,truck,1
RD-28356,蒙B81349,2025-06-01 19:50:34,59,truck,4
RD-47857,苏P06588,2025-06-02 17:50:24,19,truck,1
RD-42510,闽J80363,2025-06-03 14:26:05,98,bus,1
RD-51757,青V56332,2025-06-05 18:11:32,28,truck,1
RD-41935,皖V00041,2025-06-01 08:36:18,28,bus,1
RD-19332,宁D90487,2025-06-01 06:45:35,51,bus,1
RD-68269,沪S65106,2025-06-04 18:24:22,36,car,2
RD-81084,鄂U07329,2025-06-05 17:26:08,19,car,3
RD-50204,津A47291,2025-06-02 13:40:03,87,bus,1
RD-65814,沪H73202,2025-06-02 18:11:50,33,bus,1
RD-15488,津A47291,2025-06-07 14:01:47,68,motorcycle,1
RD-77987,宁X06671,2025-06-01 06:49:47,63,bus,1
RD-88767,蒙B81349,2025-06-03 20:30:17,50,bus,3
RD-59045,宁X06671,2025-06-07 09:01:53,79,car,3
RD-15488,藏V27821,2025-06-01 10:54:24,48,truck,3
RD-42922,陕E43483,2025-06-04 06:03:18,109,bus,3
RD-89613,皖M80974,2025-06-05 10:03:07,95,truck,1
RD-38518,陕U43302,2025-06-01 07:50:31,55,truck,3
RD-73274,豫F43722,2025-06-06 18:01:34,27,truck,4
RD-77987,贵D89799,2025-06-06 07:15:49,33,motorcycle,1
RD-92869,津C26412,2025-06-04 09:05:23,49,truck,4
RD-68269,津C26412,2025-06-04 12:39:03,69,car,1
RD-80345,桂Z74836,2025-06-02 08:52:58,18,motorcycle,4
RD-89613,川E47801,2025-06-05 20:20:13,40,motorcycle,2
RD-30428,川Z24633,2025-06-05 22:37:28,54,motorcycle,1
RD-47857,桂Z80717,2025-06-07 19:23:01,103,truck,4
RD-92582,粤Q51733,2025-06-03 18:42:29,27,motorcycle,1
RD-32096,粤F52737,2025-06-05 06:18:24,52,truck,2
RD-75458,蒙T28800,2025-06-01 06:21:19,81,bus,3
RD-60026,黑T50083,2025-06-06 21:47:16,103,bus,4
RD-81084,津M91358,2025-06-04 18:14:35,40,car,4
RD-92869,湘E79189,2025-06-04 08:34:49,50,car,1
RD-19332,沪L00929,2025-06-06 04:17:14,52,car,3
RD-89613,闽W83036,2025-06-06 12:49:45,118,truck,1
RD-63576,黑V11836,2025-06-03 08:43:04,25,car,1
RD-70214,闽N73620,2025-06-06 07:38:20,31,bus,2
RD-40951,浙E09063,2025-06-02 08:46:31,20,truck,1
RD-59012,京T06403,2025-06-07 21:41:56,41,motorcycle,2
RD-50204,甘A25897,2025-06-06 19:06:25,55,car,4
RD-92869,青X53906,2025-06-01 07:25:20,16,truck,3
RD-77987,苏H71917,2025-06-07 20:04:55,63,motorcycle,4
RD-41787,湘X10175,2025-06-02 07:21:39,43,car,3
RD-88767,苏C93737,2025-06-02 17:01:10,31,motorcycle,4
RD-13357,陕W13339,2025-06-06 07:11:29,55,bus,1
RD-74461,鄂Y52875,2025-06-06 08:01:49,27,bus,2
RD-89613,皖H54415,2025-06-01 15:00:57,41,motorcycle,1
RD-41787,闽W83036,2025-06-02 07:45:25,52,car,1
RD-41787,湘E88250,2025-06-03 17:20:05,20,bus,2
RD-42510,晋L72697,2025-06-04 19:22:45,98,car,4
RD-92869,新A02228,2025-06-02 19:46:24,92,car,4
RD-40171,沪R85989,2025-06-07 22:16:48,59,bus,4
RD-14705,藏J05256,2025-06-06 17:50:00,32,motorcycle,4
RD-28356,藏R29091,2025-06-04 18:06:45,35,motorcycle,2
RD-88767,晋L72697,2025-06-04 18:57:44,16,motorcycle,1
RD-68049,藏L38643,2025-06-04 04:42:33,53,car,1
RD-68049,桂H97026,2025-06-04 06:03:50,102,car,3
RD-47857,鲁P57236,2025-06-04 07:32:36,53,truck,4
RD-68049,鲁P57236,2025-06-04 08:45:50,19,car,1
RD-65194,新F67512,2025-06-05 01:58:11,88,car,2
RD-19332,津M91358,2025-06-02 17:16:54,49,bus,1
RD-74461,鄂C15661,2025-06-04 06:33:14,99,motorcycle,3
RD-77987,沪L00929,2025-06-05 12:58:45,95,motorcycle,2
RD-73274,云Q91859,2025-06-05 18:55:13,21,car,4
RD-38518,鄂C15661,2025-06-02 00:07:46,91,motorcycle,1
RD-81084,苏H71917,2025-06-06 06:47:17,106,bus,2
RD-32096,湘E79189,2025-06-03 18:37:57,26,car,1
RD-77987,川Z24633,2025-06-02 14:26:58,88,truck,4
RD-18149,鲁H84942,2025-06-03 12:26:55,68,truck,4
RD-50204,沪S65106,2025-06-03 17:30:45,47,truck,1
RD-92582,黑J68298,2025-06-05 07:48:13,31,truck,4
RD-38518,沪F90948,2025-06-03 15:50:20,88,motorcycle,2
RD-92582,琼S48954,2025-06-06 20:12:43,72,motorcycle,3
RD-68269,青U72317,2025-06-07 23:25:41,42,truck,3
RD-65194,陕E43483,2025-06-02 15:48:24,77,bus,3
RD-59045,豫T72905,2025-06-01 07:47:34,21,truck,1
RD-68049,皖V00041,2025-06-01 13:08:53,86,motorcycle,4
RD-50199,津A47291,2025-06-07 19:40:27,99,truck,1
RD-75458,鄂W76132,2025-06-07 07:06:41,23,truck,3
RD-73274,青Z14074,2025-06-02 07:29:39,49,truck,4
RD-89119,藏V27821,2025-06-07 00:19:02,109,car,2
RD-38518,沪V95916,2025-06-02 07:03:25,53,bus,1
RD-18149,苏C77089,2025-06-04 18:30:46,24,truck,3
RD-32096,京R72773,2025-06-07 23:22:28,72,truck,3
RD-92582,赣M09878,2025-06-04 08:19:06,37,bus,1
RD-47857,津D03375,2025-06-02 23:54:38,45,car,1
RD-88767,鄂C15661,2025-06-05 06:59:38,76,bus,1
RD-42510,蒙L32540,2025-06-07 12:06:17,95,bus,4
RD-15488,云V25146,2025-06-03 15:11:24,107,motorcycle,4
RD-88054,贵E06641,2025-06-04 16:15:05,98,motorcycle,1
RD-47857,辽C29212,2025-06-03 16:30:19,95,motorcycle,3
RD-89613,粤W61274,2025-06-04 17:29:01,18,bus,4
RD-76046,黑Q95251,2025-06-05 20:27:22,118,bus,4
RD-89613,津C26412,2025-06-04 15:41:31,114,motorcycle,3
RD-28356,云Q91859,2025-06-03 18:08:28,33,car,2
RD-47857,苏C77089,2025-06-03 08:14:37,38,bus,3
RD-47857,吉W86981,2025-06-04 13:05:40,59,bus,3
RD-75458,陕W08395,2025-06-03 18:41:08,26,bus,4
RD-19332,粤W61274,2025-06-05 07:07:41,23,car,4
RD-13357,津A48430,2025-06-07 16:02:38,78,truck,1
RD-41935,黑Q95251,2025-06-06 08:31:55,30,truck,4
RD-75458,皖M80974,2025-06-02 13:41:38,53,motorcycle,2
RD-41935,皖Z72316,2025-06-03 07:41:32,36,motorcycle,4
RD-38518,津C26412,2025-06-03 18:40:30,21,car,4
RD-92582,豫F37809,2025-06-01 12:31:01,89,motorcycle,1
RD-59045,桂U75373,2025-06-04 16:51:24,44,truck,2
RD-94800,津M91358,2025-06-06 08:03:25,44,truck,2
RD-41787,辽Z45626,2025-06-02 14:11:24,111,motorcycle,3
RD-75458,云Q91859,2025-06-05 03:21:12,64,car,4
RD-38518,湘E32317,2025-06-01 07:57:51,46,motorcycle,4
RD-42922,渝T72068,2025-06-07 06:44:02,67,bus,2
RD-94800,桂H97026,2025-06-07 08:21:15,22,truck,4
RD-68049,陕U43302,2025-06-04 09:31:19,97,car,2
RD-68269,闽W83036,2025-06-04 06:10:28,100,bus,4
RD-77987,晋T23953,2025-06-05 08:47:19,20,motorcycle,2
RD-92869,青X53906,2025-06-06 07:16:32,52,bus,1
RD-65814,粤M14690,2025-06-04 00:43:30,64,motorcycle,1
RD-59852,陕G56290,2025-06-01 08:26:57,42,car,1
RD-42922,粤C76637,2025-06-03 08:42:02,27,bus,2
RD-59045,苏L67659,2025-06-07 17:14:54,40,truck,4
RD-59852,闽W83036,2025-06-03 13:20:25,96,truck,4
RD-41787,粤Q51733,2025-06-02 08:11:07,53,car,3
RD-12077,桂U75373,2025-06-03 08:43:43,25,motorcycle,3
RD-15488,豫Q81113,2025-06-02 21:22:43,62,truck,2
RD-92582,渝T72068,2025-06-05 20:30:15,103,bus,3
RD-70214,琼S50287,2025-06-01 17:05:01,36,truck,2
RD-15488,桂Z80717,2025-06-07 18:28:07,43,bus,3
RD-18149,津C26412,2025-06-06 08:17:02,37,truck,4
RD-42922,京P84276,2025-06-06 11:57:11,91,motorcycle,4
RD-59752,皖G90703,2025-06-07 16:32:35,114,motorcycle,2
RD-70214,豫R23105,2025-06-07 17:46:31,23,car,1
RD-18149,闽Y48211,2025-06-07 13:49:19,51,truck,2
RD-89119,湘G80174,2025-06-05 22:52:06,106,truck,1
RD-77987,甘A25897,2025-06-03 09:41:21,41,truck,4
RD-60026,闽U44628,2025-06-02 06:58:07,79,motorcycle,4
RD-30428,青V56332,2025-06-03 08:31:25,38,motorcycle,1
RD-40171,浙U20213,2025-06-03 08:52:41,31,motorcycle,2
RD-51757,沪P70263,2025-06-01 07:22:43,27,motorcycle,3
RD-29468,沪V95916,2025-06-02 00:29:01,80,motorcycle,3
RD-81084,贵D89799,2025-06-06 18:10:16,51,truck,3
RD-40951,黑V11836,2025-06-02 17:41:12,15,car,3
RD-40951,青U72317,2025-06-04 15:24:00,109,motorcycle,1
RD-80345,陕U43302,2025-06-05 08:41:26,45,motorcycle,3
RD-63576,藏Z93839,2025-06-01 08:54:44,49,truck,3
RD-13357,渝Y32710,2025-06-02 17:15:56,36,motorcycle,3
RD-38518,鲁Y40405,2025-06-01 17:43:54,55,bus,2
RD-29468,豫C23651,2025-06-01 08:04:21,39,bus,1
RD-59752,沪C79852,2025-06-05 20:57:53,77,bus,2
RD-14705,鄂P08242,2025-06-01 06:18:17,102,motorcycle,2
RD-59012,闽W83036,2025-06-07 20:27:15,119,bus,1
RD-88767,粤F52737,2025-06-03 19:55:57,44,bus,2
RD-59012,粤M14690,2025-06-07 17:22:04,50,motorcycle,3
RD-76046,浙E09063,2025-06-04 18:01:53,51,motorcycle,2
RD-63576,津D03375,2025-06-03 15:52:30,43,car,4
RD-38518,津C26412,2025-06-04 04:12:07,76,motorcycle,4
RD-59012,云Q91859,2025-06-03 18:45:09,38,motorcycle,4
RD-74461,桂Z80717,2025-06-02 22:51:09,115,truck,2
RD-40951,青U82636,2025-06-06 10:40:06,77,motorcycle,1
RD-89119,辽W95663,2025-06-02 19:13:38,102,motorcycle,2
RD-12077,桂U75373,2025-06-01 08:46:39,27,car,3
RD-42510,辽P66600,2025-06-02 17:07:54,16,motorcycle,2
RD-40951,粤P06456,2025-06-06 18:25:24,42,car,4
RD-89613,粤M14690,2025-06-05 17:47:50,31,truck,1
RD-12077,黑H28241,2025-06-01 17:55:38,30,bus,4
RD-77987,沪R85989,2025-06-02 07:31:18,39,bus,2
RD-59752,鄂P08242,2025-06-06 17:36:12,34,truck,1
RD-17303,晋L72697,2025-06-02 09:06:55,51,motorcycle,2
RD-63576,粤F52737,2025-06-07 20:41:07,110,truck,1
RD-19332,苏H71917,2025-06-03 19:31:24,88,truck,3
RD-19332,鲁H84942,2025-06-04 08:43:49,16,car,1
RD-70214,皖A42632,2025-06-03 07:10:58,38,motorcycle,3
RD-68269,青U72317,2025-06-03 13:37:57,86,motorcycle,3
RD-81084,皖F57114,2025-06-01 08:24:20,53,motorcycle,4
RD-41935,苏R45376,2025-06-01 16:22:59,68,car,2
RD-65814,陕U43302,2025-06-03 15:32:59,106,motorcycle,4
RD-92869,藏R29091,2025-06-04 23:52:12,57,bus,2
RD-75458,蒙B81349,2025-06-04 18:13:25,39,motorcycle,2
RD-28356,浙V28890,2025-06-06 07:35:57,50,car,4
RD-88054,藏Z93839,2025-06-01 04:01:13,42,truck,4
RD-88767,贵D89799,2025-06-03 15:25:57,116,truck,2
RD-59752,黑V11836,2025-06-03 18:24:00,42,truck,1
RD-51757,粤T34101,2025-06-06 00:13:19,88,motorcycle,1
RD-41935,陕G56290,2025-06-07 18:15:00,19,truck,3
RD-59045,粤E06396,2025-06-07 18:51:12,55,motorcycle,1
RD-37171,闽J80363,2025-06-03 14:00:44,67,motorcycle,3
RD-63576,粤T34101,2025-06-03 08:13:19,52,bus,4
RD-42922,云Q91859,2025-06-03 06:09:11,58,car,1
RD-51757,闽W83036,2025-06-07 10:30:30,49,bus,1
RD-75458,豫V81429,2025-06-05 21:23:01,102,bus,4
RD-94800,辽T06233,2025-06-04 08:16:53,44,bus,4
RD-59012,粤Q51733,2025-06-07 10:29:56,94,car,3
RD-74461,粤P06456,2025-06-06 18:02:21,39,car,2
RD-68269,津W80368,2025-06-01 17:31:56,44,motorcycle,1
RD-40951,蒙S93370,2025-06-07 18:33:38,21,motorcycle,3
RD-59752,沪S65106,2025-06-03 08:01:14,15,motorcycle,2
RD-47857,新U31433,2025-06-02 08:03:46,37,motorcycle,3
RD-89613,陕B97365,2025-06-03 19:41:21,89,motorcycle,1
RD-42510,赣M09878,2025-06-02 08:51:14,55,motorcycle,4
RD-68269,辽T06233,2025-06-01 06:00:46,116,car,4
RD-81084,蒙L32540,2025-06-02 10:09:08,100,motorcycle,2
RD-59752,津W80368,2025-06-05 06:13:23,74,truck,4
RD-10255,闽W83036,2025-06-06 18:49:12,47,motorcycle,4
RD-32096,皖H54415,2025-06-01 07:54:16,40,truck,2
RD-41935,川U37138,2025-06-04 06:28:41,120,motorcycle,2
RD-18149,琼S50287,2025-06-07 07:24:36,31,bus,3
RD-40171,辽K28099,2025-06-05 07:04:24,32,truck,4
RD-40171,黑J54290,2025-06-01 00:25:31,103,motorcycle,2
RD-30428,沪V95916,2025-06-04 23:16:45,58,car,1
RD-50199,渝R75103,2025-06-02 10:35:50,97,car,4
RD-19332,甘A25897,2025-06-01 07:45:34,26,motorcycle,3
RD-59852,渝P07696,2025-06-07 16:25:21,95,car,1
RD-50204,蒙B81349,2025-06-03 08:40:19,22,motorcycle,3
RD-51757,粤B17788,2025-06-05 19:42:45,50,car,2
RD-92582,鄂P08242,2025-06-01 08:45:47,42,bus,1
RD-59852,宁X06671,2025-06-04 17:58:00,33,car,3
RD-77987,粤M14690,2025-06-07 18:33:17,47,motorcycle,1
RD-80345,豫W80806,2025-06-03 16:08:20,87,bus,2
RD-75458,陕W08395,2025-06-06 17:19:35,45,truck,3
RD-75458,浙C10083,2025-06-03 21:04:10,87,truck,2
RD-59012,沪L00929,2025-06-02 17:33:19,53,bus,1
RD-73274,津M91358,2025-06-05 15:25:54,86,truck,3
RD-59852,豫T72905,2025-06-06 08:13:15,38,bus,2
RD-76046,闽J80363,2025-06-06 14:58:02,108,truck,1
RD-68269,蒙S93370,2025-06-02 17:46:50,40,motorcycle,2
RD-11106,川E47801,2025-06-06 06:31:07,46,motorcycle,2
RD-51757,桂U75373,2025-06-06 09:10:34,95,motorcycle,3
RD-75458,苏P06588,2025-06-01 07:39:14,22,car,4
RD-92869,藏Z93839,2025-06-05 07:14:37,53,truck,3
RD-18149,琼S50287,2025-06-05 16:17:00,81,car,3
RD-32096,鲁Z76351,2025-06-04 17:38:07,48,car,3
RD-73274,粤C76637,2025-06-02 18:03:39,54,bus,4
RD-17303,沪L00929,2025-06-02 06:48:56,93,motorcycle,1
RD-50204,宁Q53247,2025-06-01 23:40:53,51,bus,2
RD-41935,川E47801,2025-06-06 13:15:50,52,truck,2
RD-59752,鲁Y40405,2025-06-06 21:41:18,116,car,4
RD-29468,藏L38643,2025-06-07 20:28:03,103,car,3
RD-60026,沪F90948,2025-06-01 07:55:38,16,bus,3
RD-76046,皖J96851,2025-06-06 21:24:36,49,bus,1
RD-47857,藏M29827,2025-06-02 17:20:06,17,motorcycle,2
RD-32096,豫W80806,2025-06-03 08:36:19,36,motorcycle,2
RD-63576,黑J68298,2025-06-04 07:23:15,32,motorcycle,1
RD-88767,闽Y48211,2025-06-07 17:18:14,40,motorcycle,1
RD-19332,渝Y32710,2025-06-02 03:46:50,112,bus,4
RD-59045,吉F83362,2025-06-01 08:20:27,30,truck,1
RD-18149,津M91358,2025-06-03 17:41:06,44,bus,3
RD-74461,沪R85989,2025-06-07 20:05:19,40,car,4
RD-63576,苏J52383,2025-06-02 19:16:32,54,bus,1
RD-19332,贵N22327,2025-06-01 18:37:40,52,car,2
RD-89119,蒙G57849,2025-06-03 08:07:23,42,bus,2
RD-42922,皖F57114,2025-06-04 20:32:26,60,motorcycle,1
RD-59012,皖A42632,2025-06-02 12:43:05,54,truck,2
RD-73274,京T06403,2025-06-06 08:57:12,44,truck,1
RD-41935,黑V11836,2025-06-03 18:57:21,28,car,3
RD-59012,陕U43302,2025-06-01 00:34:35,93,bus,3
RD-50204,粤B17788,2025-06-03 19:13:39,72,bus,1
RD-28356,豫F37809,2025-06-05 10:45:14,54,bus,3
RD-81084,豫E26739,2025-06-04 13:13:19,92,car,1
RD-92582,辽C29212,2025-06-07 13:38:04,72,motorcycle,2
RD-88054,云Q91859,2025-06-06 19:06:11,120,car,2
RD-68049,沪S65106,2025-06-03 07:47:36,41,truck,2
RD-92869,陕W08395,2025-06-07 19:27:03,99,bus,3
RD-40171,粤B17788,2025-06-01 06:05:58,114,motorcycle,1
RD-13357,渝R75103,2025-06-01 05:35:34,85,bus,2
RD-65194,宁X06671,2025-06-02 07:42:25,49,truck,3
RD-42510,宁X06671,2025-06-03 15:39:27,67,bus,1
RD-59852,宁Y55968,2025-06-02 19:31:04,59,car,3
RD-63576,鄂Q42996,2025-06-04 08:13:27,18,truck,2
RD-65814,辽Z45626,2025-06-03 08:06:45,39,bus,2
RD-70214,云W23200,2025-06-02 19:02:13,45,car,4
RD-32096,琼S48954,2025-06-07 00:25:00,93,bus,2
RD-94800,沪S65106,2025-06-06 18:35:40,49,motorcycle,3
RD-13357,冀L70802,2025-06-01 16:55:51,51,bus,4
RD-68269,琼S50287,2025-06-01 21:14:21,42,car,4
RD-40951,云W23200,2025-06-07 07:16:17,46,truck,2
RD-40951,京T06403,2025-06-03 18:07:08,46,bus,2
RD-29468,闽K16540,2025-06-02 08:29:36,33,truck,1
RD-37171,苏U04401,2025-06-04 12:10:08,67,truck,1
RD-37171,沪M06244,2025-06-06 17:03:51,22,bus,1
RD-10255,闽N73620,2025-06-02 20:49:56,109,motorcycle,4
RD-73274,京R72773,2025-06-03 20:00:51,105,car,1
RD-29468,鲁K76927,2025-06-01 11:43:32,50,motorcycle,2
RD-37171,黑T50083,2025-06-02 18:02:55,45,bus,3
RD-88767,粤H06560,2025-06-07 17:52:36,20,motorcycle,3
RD-47857,闽N73620,2025-06-05 08:21:31,35,motorcycle,2
RD-40951,青U72317,2025-06-07 11:11:19,80,car,4
RD-68269,渝P07696,2025-06-07 07:41:11,19,motorcycle,3
RD-68269,鄂Q42996,2025-06-07 02:30:29,119,car,4
RD-19332,黑H28241,2025-06-06 07:39:39,48,truck,2
RD-92582,川B36269,2025-06-06 02:16:03,89,truck,3
RD-92869,鲁Y40405,2025-06-01 22:35:46,91,bus,1
RD-47857,豫E26739,2025-06-02 10:01:38,84,truck,2
RD-70214,粤T34101,2025-06-03 22:02:46,44,truck,4
RD-37171,陕W08395,2025-06-07 15:00:45,103,motorcycle,3
RD-77987,豫F11936,2025-06-05 17:04:37,24,truck,1
RD-51757,青U82636,2025-06-01 11:32:18,73,bus,3
RD-68049,晋G72243,2025-06-02 07:40:33,34,motorcycle,2
RD-80345,豫F11936,2025-06-01 14:13:59,97,motorcycle,1
RD-68049,粤M14690,2025-06-03 09:21:10,97,truck,2
RD-14705,津W80368,2025-06-01 14:32:41,49,motorcycle,1
RD-88054,吉F83362,2025-06-04 19:51:54,48,car,4
RD-50204,沪V95916,2025-06-02 08:49:25,46,car,1
RD-42510,新U62318,2025-06-07 06:55:47,117,bus,1
RD-50199,黑H28241,2025-06-01 16:46:33,83,motorcycle,1
RD-70214,皖A42632,2025-06-02 12:09:31,99,car,2
RD-59852,苏P06588,2025-06-06 22:22:36,71,motorcycle,4
RD-65194,鄂P08242,2025-06-05 11:09:51,118,car,1
RD-59045,京U34783,2025-06-03 14:27:13,54,truck,4
RD-50204,新A02228,2025-06-07 18:01:16,52,car,1
RD-50204,京R72773,2025-06-04 05:27:21,73,bus,1
RD-59045,粤F52737,2025-06-04 16:24:36,105,car,2
RD-30428,粤P06456,2025-06-01 09:28:17,69,car,4
RD-59045,苏C77089,2025-06-01 21:54:00,71,car,1
RD-68049,苏H71917,2025-06-02 07:13:32,28,truck,4
RD-65814,渝S62730,2025-06-07 08:16:12,53,car,2
RD-60026,皖H54415,2025-06-07 17:08:43,35,truck,2
RD-18149,闽K16540,2025-06-03 06:47:54,76,bus,4
RD-13357,皖D18985,2025-06-04 11:33:40,95,car,4
RD-89613,陕B97365,2025-06-06 04:11:39,84,truck,3
