road_id,record_time,avg_speed,traffic_flow,jam_level,congestion_index
RD-29468,2025-06-03 20:20:59,84.5,165,2,2.26
RD-60026,2025-06-04 20:27:22,31.1,316,1,9.6
RD-13357,2025-06-05 22:23:38,60.0,303,2,4.45
RD-65194,2025-06-04 19:26:22,78.7,64,2,6.13
RD-80345,2025-06-06 20:44:57,45.7,300,1,8.39
RD-59852,2025-06-03 18:24:37,26.0,659,3,9.27
RD-73274,2025-06-03 19:52:31,46.7,314,1,1.24
RD-59852,2025-06-01 17:29:24,37.3,676,5,7.14
RD-65814,2025-06-02 17:41:55,37.2,694,5,0.04
RD-70214,2025-06-07 17:19:54,35.0,865,4,8.54
RD-18149,2025-06-01 06:57:59,27.7,240,1,7.04
RD-29468,2025-06-02 19:59:35,42.8,489,3,3.56
RD-11106,2025-06-03 12:51:55,49.0,468,3,2.75
RD-30428,2025-06-02 22:46:29,77.2,77,3,3.35
RD-47857,2025-06-03 06:57:35,79.9,198,1,4.05
RD-40951,2025-06-07 15:59:23,36.6,138,3,7.06
RD-73274,2025-06-01 10:52:32,36.4,252,2,6.4
RD-73274,2025-06-03 07:19:07,18.1,1127,4,6.62
RD-68269,2025-06-03 08:06:26,12.5,1256,5,8.34
RD-68049,2025-06-03 06:18:02,77.8,173,2,3.84
RD-50204,2025-06-05 07:36:46,17.9,1192,3,7.06
RD-10255,2025-06-01 08:45:54,19.4,1118,5,5.92
RD-19332,2025-06-02 16:05:28,58.4,376,3,1.13
RD-17303,2025-06-05 19:46:09,51.3,364,2,2.23
RD-59752,2025-06-01 17:15:03,15.3,781,4,8.97
RD-59045,2025-06-03 17:52:58,15.4,365,5,4.14
RD-50204,2025-06-03 07:53:25,14.3,432,4,5.86
RD-50199,2025-06-06 18:18:20,34.6,709,3,8.94
RD-42922,2025-06-07 17:56:14,12.6,874,4,7.46
RD-73274,2025-06-05 12:49:46,75.8,391,2,6.53
RD-60026,2025-06-02 02:57:48,76.3,12,3,4.65
RD-41787,2025-06-05 08:52:38,21.2,1261,4,5.67
RD-12077,2025-06-04 11:25:23,34.0,234,2,4.6
RD-74461,2025-06-05 06:18:58,76.6,294,2,3.45
RD-89119,2025-06-02 18:49:05,17.4,398,4,7.48
RD-59852,2025-06-06 14:00:19,40.6,94,1,3.33
RD-70214,2025-06-04 18:40:39,24.2,1050,4,2.3
RD-59852,2025-06-04 17:48:27,32.2,481,3,8.64
RD-40171,2025-06-05 04:58:09,48.7,99,2,6.95
RD-28356,2025-06-04 22:57:24,75.6,249,1,6.34
RD-60026,2025-06-06 08:48:05,14.2,1521,5,2.5
RD-13357,2025-06-05 09:50:09,37.5,387,2,0.71
RD-80345,2025-06-02 10:37:24,46.9,165,1,5.53
RD-89119,2025-06-02 12:53:46,41.3,478,2,5.57
RD-11106,2025-06-03 09:59:27,66.9,405,2,9.5
RD-59012,2025-06-04 07:12:39,34.6,350,4,1.86
RD-42922,2025-06-03 15:09:43,46.0,353,3,1.41
RD-92869,2025-06-04 08:12:02,12.8,419,5,1.24
RD-73274,2025-06-01 17:13:40,21.4,1147,4,6.55
RD-68049,2025-06-01 17:57:59,26.0,1440,3,7.04
RD-10255,2025-06-07 16:04:55,35.5,456,1,9.17
RD-30428,2025-06-07 18:13:27,41.5,1436,3,5.48
RD-73274,2025-06-04 08:35:53,26.0,989,5,8.57
RD-50204,2025-06-04 07:29:03,15.5,696,5,0.84
RD-32096,2025-06-04 14:39:50,49.7,119,1,0.7
RD-74461,2025-06-05 08:50:18,14.5,1109,3,5.26
RD-75458,2025-06-07 03:40:42,73.7,154,2,5.22
RD-50199,2025-06-02 20:17:10,43.4,277,1,1.71
RD-12077,2025-06-03 18:21:19,40.9,952,3,9.74
RD-94800,2025-06-07 23:44:49,78.8,175,1,3.28
RD-18149,2025-06-02 14:49:11,79.8,426,3,2.14
RD-92869,2025-06-03 18:30:44,21.0,1092,4,8.78
RD-47857,2025-06-02 05:38:29,39.0,426,1,5.06
RD-92582,2025-06-05 08:05:08,40.3,641,3,0.9
RD-92582,2025-06-03 17:40:43,18.4,423,5,5.91
RD-10255,2025-06-06 08:55:53,10.1,683,3,9.12
RD-41787,2025-06-07 08:01:10,22.3,462,5,5.14
RD-70214,2025-06-01 06:41:54,87.5,129,2,6.57
RD-12077,2025-06-07 18:12:10,15.0,577,5,9.76
RD-77987,2025-06-04 20:53:01,81.4,343,1,1.72
RD-19332,2025-06-07 14:34:03,58.4,229,2,6.06
RD-80345,2025-06-02 06:41:12,45.0,390,1,3.77
RD-80345,2025-06-06 19:55:35,72.5,248,3,7.57
RD-68049,2025-06-01 07:28:19,16.0,880,5,9.3
RD-42922,2025-06-03 07:04:28,32.0,1036,3,6.62
RD-74461,2025-06-02 23:06:53,67.8,434,2,4.53
RD-70214,2025-06-03 06:15:14,75.9,410,1,6.11
RD-74461,2025-06-05 17:33:00,23.3,504,4,5.3
RD-75458,2025-06-05 17:51:52,37.0,1085,3,2.42
RD-94800,2025-06-03 17:01:42,12.3,910,3,9.17
RD-73274,2025-06-03 18:21:02,12.2,1116,5,7.94
RD-51757,2025-06-04 09:10:43,33.5,78,2,3.06
RD-63576,2025-06-07 17:41:39,7.8,967,5,0.46
RD-10255,2025-06-03 18:01:34,21.5,1455,4,5.06
RD-68049,2025-06-01 18:45:32,16.8,1397,4,2.58
RD-65194,2025-06-02 06:20:38,65.0,483,3,9.51
RD-77987,2025-06-04 07:25:29,16.1,554,3,6.33
RD-30428,2025-06-02 18:21:11,33.6,522,3,8.9
RD-50204,2025-06-07 16:36:12,78.1,473,1,3.91
RD-41935,2025-06-01 18:35:58,26.0,329,4,8.96
RD-13357,2025-06-02 17:25:54,22.0,1394,5,9.16
RD-10255,2025-06-06 07:57:55,14.7,554,5,9.04
RD-59752,2025-06-03 10:58:46,38.3,493,3,5.82
RD-59012,2025-06-07 09:55:01,49.1,122,3,1.37
RD-75458,2025-06-03 19:17:02,79.4,178,3,3.44
RD-59752,2025-06-04 06:23:16,59.4,355,1,8.33
RD-73274,2025-06-02 04:31:59,35.0,326,3,7.44
RD-14705,2025-06-05 01:37:35,45.1,312,2,7.08
RD-19332,2025-06-02 15:59:01,53.8,478,2,9.58
RD-40951,2025-06-01 17:19:32,16.1,725,5,8.34
RD-42510,2025-06-05 06:11:41,37.4,402,2,6.32
RD-50204,2025-06-06 12:51:03,67.6,95,3,7.96
RD-59852,2025-06-01 20:56:33,52.8,121,2,0.51
RD-17303,2025-06-03 17:37:37,17.2,554,4,0.06
RD-59752,2025-06-06 11:32:14,37.5,277,2,3.16
RD-42922,2025-06-07 18:39:03,17.6,1408,3,5.04
RD-63576,2025-06-06 17:53:04,36.8,625,5,6.54
RD-88054,2025-06-07 08:41:32,20.5,422,4,6.68
RD-40951,2025-06-01 14:43:25,54.6,128,2,3.34
RD-50199,2025-06-02 17:37:08,40.0,513,5,6.72
RD-75458,2025-06-05 13:37:20,77.0,517,2,5.0
RD-70214,2025-06-07 15:07:02,63.6,14,2,4.17
RD-40171,2025-06-06 12:56:04,37.0,195,2,6.66
RD-88767,2025-06-02 07:49:42,29.3,981,3,6.5
RD-17303,2025-06-06 08:33:15,22.3,951,4,7.81
RD-17303,2025-06-04 22:04:38,47.7,278,1,5.8
RD-81084,2025-06-03 13:47:50,69.8,148,1,6.79
RD-59852,2025-06-05 21:06:10,50.7,254,1,0.15
RD-70214,2025-06-05 07:20:06,11.7,1013,4,9.1
RD-75458,2025-06-01 18:46:31,17.9,766,3,8.13
RD-10255,2025-06-03 06:54:58,56.5,424,3,9.92
RD-18149,2025-06-04 18:47:07,23.7,1050,5,6.74
RD-13357,2025-06-01 16:04:15,89.4,87,2,1.61
RD-80345,2025-06-01 17:37:50,30.6,1009,4,7.8
RD-37171,2025-06-03 09:53:18,68.2,411,2,9.84
RD-42922,2025-06-06 10:47:54,74.5,368,1,6.31
RD-73274,2025-06-04 11:00:18,39.9,396,1,7.04
RD-76046,2025-06-05 18:02:50,14.0,923,5,1.64
RD-51757,2025-06-06 19:21:20,51.1,241,3,3.11
RD-32096,2025-06-02 06:06:02,75.7,169,2,1.92
RD-41935,2025-06-01 12:58:26,54.7,505,1,3.19
RD-50199,2025-06-04 08:19:00,23.6,835,5,8.88
RD-94800,2025-06-06 18:48:53,13.7,1102,3,7.04
RD-68269,2025-06-03 21:28:40,53.0,64,3,5.06
RD-11106,2025-06-02 19:12:34,85.9,373,3,7.17
RD-32096,2025-06-02 08:37:47,35.0,932,5,6.72
RD-42922,2025-06-01 19:09:49,73.0,133,3,7.71
RD-38518,2025-06-05 07:31:50,29.0,1039,3,8.66
RD-94800,2025-06-05 02:02:07,67.4,177,1,5.51
RD-19332,2025-06-05 19:40:03,75.8,197,2,7.07
RD-51757,2025-06-03 08:55:25,21.7,887,4,4.92
RD-68269,2025-06-01 17:33:38,18.8,665,4,5.19
RD-41935,2025-06-03 19:27:23,81.9,200,2,1.83
RD-14705,2025-06-07 08:47:52,27.0,1129,5,5.81
RD-60026,2025-06-01 21:53:57,70.1,399,1,0.93
RD-92869,2025-06-04 17:47:04,38.8,1472,3,3.04
RD-15488,2025-06-01 04:40:48,66.0,345,3,4.43
RD-28356,2025-06-05 08:16:42,18.9,397,5,5.86
RD-94800,2025-06-04 20:50:44,52.7,101,2,9.64
RD-14705,2025-06-03 07:28:15,24.4,462,4,1.4
RD-63576,2025-06-04 18:25:13,18.6,1251,3,6.44
RD-10255,2025-06-02 08:48:39,8.8,1220,3,5.76
RD-73274,2025-06-02 21:01:19,80.6,427,3,1.31
RD-10255,2025-06-02 00:32:33,92.2,432,2,6.86
RD-11106,2025-06-02 08:48:27,32.6,566,5,9.73
RD-37171,2025-06-05 07:51:50,30.1,1297,5,9.47
RD-94800,2025-06-06 04:13:08,63.1,119,1,6.97
RD-13357,2025-06-02 17:11:44,23.1,582,4,1.52
RD-40951,2025-06-06 11:05:54,60.0,109,1,5.64
RD-89613,2025-06-05 18:58:34,23.3,361,3,4.46
RD-68049,2025-06-03 19:02:29,53.8,121,3,3.57
RD-50199,2025-06-07 18:58:18,34.7,1285,4,6.24
RD-37171,2025-06-03 11:12:24,29.7,366,2,7.22
RD-13357,2025-06-03 07:54:51,33.5,935,5,8.59
RD-89613,2025-06-01 09:42:28,32.3,93,2,0.43
RD-89119,2025-06-05 07:43:40,29.9,905,3,5.81
RD-32096,2025-06-02 06:33:32,71.4,143,3,3.01
RD-92869,2025-06-03 08:39:21,38.0,1140,3,7.73
RD-40951,2025-06-04 07:56:09,39.9,376,5,3.06
RD-75458,2025-06-05 17:14:09,18.4,1197,4,5.12
RD-42510,2025-06-01 09:50:01,30.4,261,2,3.79
RD-28356,2025-06-04 04:05:22,46.1,409,2,3.99
RD-40171,2025-06-06 08:29:50,23.7,1020,3,2.06
RD-11106,2025-06-05 21:11:24,61.7,430,1,0.18
RD-38518,2025-06-06 08:17:14,16.0,545,4,9.01
RD-89613,2025-06-07 17:03:00,21.1,710,3,2.96
RD-59752,2025-06-03 20:25:38,61.8,320,1,4.66
RD-50204,2025-06-01 07:34:55,35.5,1146,4,9.14
RD-68269,2025-06-05 19:25:22,77.0,245,1,7.99
RD-47857,2025-06-05 07:57:05,23.5,420,4,0.42
RD-77987,2025-06-05 07:33:00,23.6,1270,5,1.72
RD-17303,2025-06-01 16:48:14,55.6,497,1,5.69
RD-75458,2025-06-06 07:21:17,30.5,1384,5,8.54
RD-15488,2025-06-06 17:09:57,20.5,596,4,5.99
RD-65194,2025-06-02 13:20:23,29.7,413,3,5.24
RD-42510,2025-06-05 18:28:54,29.4,835,3,9.58
RD-50204,2025-06-07 07:30:48,30.8,448,3,9.45
RD-10255,2025-06-05 17:48:53,36.5,993,4,6.55
RD-14705,2025-06-03 09:10:22,55.4,151,2,2.16
RD-51757,2025-06-02 05:16:01,46.6,227,3,5.37
RD-18149,2025-06-03 07:40:44,30.4,1303,3,5.22
RD-75458,2025-06-07 05:25:40,47.5,350,3,8.01
RD-11106,2025-06-06 07:38:28,37.5,506,5,5.62
RD-38518,2025-06-06 13:52:40,73.5,188,1,9.66
RD-41787,2025-06-01 17:10:57,18.0,821,5,0.98
RD-50199,2025-06-01 06:50:22,77.2,316,2,9.81
RD-28356,2025-06-01 11:10:10,39.3,412,2,5.98
RD-51757,2025-06-06 07:59:45,29.6,1496,4,3.38
RD-63576,2025-06-05 17:58:14,24.8,283,3,6.53
RD-13357,2025-06-04 07:21:19,20.9,308,5,8.99
RD-50199,2025-06-04 01:55:12,42.9,106,1,3.38
RD-92869,2025-06-01 11:09:47,41.3,219,1,3.38
RD-59045,2025-06-05 18:19:39,25.0,573,5,8.18
RD-51757,2025-06-05 18:04:51,25.9,941,4,8.9
RD-70214,2025-06-06 20:52:55,81.5,416,1,0.03
RD-40951,2025-06-07 08:23:50,29.1,677,3,5.99
RD-42510,2025-06-02 08:49:17,39.4,470,4,4.78
RD-50199,2025-06-06 07:48:20,25.5,722,4,8.08
RD-59012,2025-06-01 12:36:07,35.6,414,1,0.39
RD-40951,2025-06-01 08:20:26,35.5,1337,3,8.66
RD-40171,2025-06-06 17:32:19,22.7,503,5,9.97
RD-30428,2025-06-01 16:08:11,39.6,326,2,5.36
RD-13357,2025-06-03 11:54:18,33.3,282,1,0.88
RD-94800,2025-06-04 18:19:51,25.2,524,3,6.79
RD-50204,2025-06-03 18:12:46,14.1,1425,3,6.07
RD-65814,2025-06-05 19:42:40,44.9,71,3,6.81
RD-11106,2025-06-02 10:07:17,34.9,134,1,6.44
RD-50199,2025-06-07 10:42:52,68.5,522,1,1.32
RD-40951,2025-06-06 04:08:11,51.2,268,1,3.38
RD-80345,2025-06-03 14:32:25,74.4,130,2,7.54
RD-14705,2025-06-02 19:16:06,73.2,91,3,10.0
RD-41935,2025-06-05 14:42:30,69.9,183,2,5.66
RD-59045,2025-06-07 21:48:12,60.5,246,1,0.12
RD-81084,2025-06-06 14:20:40,35.7,130,1,7.34
RD-30428,2025-06-04 14:05:45,71.4,64,1,2.63
RD-60026,2025-06-07 07:12:08,21.8,1506,5,6.25
RD-17303,2025-06-03 01:48:38,39.8,207,1,6.0
RD-19332,2025-06-01 09:08:14,29.1,451,1,7.53
RD-13357,2025-06-02 19:03:30,77.6,316,2,3.98
RD-50204,2025-06-02 17:10:37,25.2,322,3,1.14
RD-14705,2025-06-01 07:50:39,30.0,753,5,0.04
RD-59045,2025-06-02 19:33:38,36.7,92,3,3.06
RD-68269,2025-06-03 07:12:50,24.1,315,5,4.96
RD-59012,2025-06-05 08:52:01,18.3,1436,5,7.12
RD-92582,2025-06-05 09:20:20,48.2,422,1,2.51
RD-88767,2025-06-07 18:54:01,36.7,1272,3,8.86
RD-92582,2025-06-01 18:50:44,11.7,481,4,2.96
RD-40951,2025-06-05 07:05:04,21.2,512,4,3.84
RD-77987,2025-06-07 21:00:04,67.2,393,1,9.7
RD-14705,2025-06-05 14:13:58,52.5,77,3,8.07
RD-40171,2025-06-01 15:41:48,55.8,172,3,9.67
RD-41935,2025-06-04 18:19:40,13.6,534,3,6.2
RD-65194,2025-06-06 11:02:30,49.4,71,1,8.74
RD-74461,2025-06-06 00:42:05,88.4,338,2,3.67
RD-73274,2025-06-07 07:53:50,35.6,1275,4,7.75
RD-76046,2025-06-04 21:10:55,32.1,455,1,3.19
RD-50199,2025-06-02 17:21:59,15.8,594,3,6.5
RD-28356,2025-06-07 07:18:16,10.1,1234,4,5.37
RD-92582,2025-06-05 21:06:07,26.9,389,3,6.99
RD-32096,2025-06-03 07:21:46,31.9,1456,3,9.03
RD-47857,2025-06-01 06:20:42,74.1,524,3,9.78
RD-65194,2025-06-06 20:06:28,90.6,309,2,5.86
RD-30428,2025-06-02 09:15:31,49.3,146,2,9.55
RD-92869,2025-06-04 08:54:27,23.9,433,5,2.16
RD-17303,2025-06-06 16:34:34,50.0,351,2,1.96
RD-19332,2025-06-01 08:14:03,37.0,1509,3,2.1
RD-65814,2025-06-06 07:56:01,18.0,942,5,5.54
RD-77987,2025-06-07 06:27:33,58.8,99,1,6.45
RD-92582,2025-06-02 08:54:09,20.2,894,4,5.4
RD-75458,2025-06-01 06:22:09,72.8,415,1,9.99
RD-11106,2025-06-02 19:08:08,71.2,375,3,3.3
RD-15488,2025-06-04 19:15:50,43.4,166,2,0.53
RD-42922,2025-06-06 06:40:43,82.3,250,1,3.91
RD-37171,2025-06-07 10:18:22,90.2,452,3,5.28
RD-40171,2025-06-03 06:49:07,71.2,103,2,5.99
RD-50204,2025-06-02 17:24:12,19.3,778,5,3.1
RD-38518,2025-06-01 15:56:22,41.5,246,3,6.26
RD-74461,2025-06-04 07:28:33,28.7,1531,4,0.52
RD-73274,2025-06-07 08:09:30,23.0,430,5,8.95
RD-65814,2025-06-06 07:17:23,25.2,1177,5,1.06
RD-50204,2025-06-03 08:05:54,28.7,425,3,9.98
RD-63576,2025-06-03 07:50:26,32.4,1474,3,2.38
RD-68269,2025-06-06 08:03:20,32.3,1220,3,8.16
RD-18149,2025-06-07 07:04:03,42.2,1299,4,9.39
RD-42922,2025-06-06 08:02:36,27.0,882,4,9.34
RD-42510,2025-06-04 01:03:36,69.6,171,3,1.72
RD-37171,2025-06-05 06:18:21,87.8,300,2,7.06
RD-88767,2025-06-05 18:41:13,29.4,1154,3,2.74
RD-68049,2025-06-04 02:40:48,91.8,322,1,1.63
RD-68049,2025-06-06 07:17:31,28.6,605,4,8.58
RD-74461,2025-06-04 08:06:16,27.4,1512,5,8.77
RD-50199,2025-06-04 19:41:17,89.5,418,2,4.22
RD-29468,2025-06-04 07:47:52,37.0,1114,3,6.9
RD-28356,2025-06-05 18:44:47,30.2,319,5,6.97
RD-88767,2025-06-04 18:52:40,39.2,1358,5,4.34
RD-65194,2025-06-05 00:25:34,69.6,313,1,4.79
RD-41787,2025-06-01 20:12:20,74.7,167,1,5.04
RD-88767,2025-06-04 06:57:06,66.2,329,2,3.01
RD-75458,2025-06-07 07:46:20,28.0,444,4,3.88
RD-28356,2025-06-01 18:19:06,37.0,362,4,3.58
RD-92869,2025-06-01 07:58:42,39.8,1267,5,5.56
RD-50204,2025-06-01 11:40:45,28.9,203,1,8.6
RD-18149,2025-06-05 08:06:46,17.9,1474,3,6.97
RD-28356,2025-06-03 07:14:38,15.0,1449,3,4.08
RD-14705,2025-06-01 17:42:45,32.0,1196,4,2.28
RD-12077,2025-06-03 17:00:14,17.9,873,4,2.86
RD-70214,2025-06-03 08:06:24,42.3,828,3,9.38
RD-41787,2025-06-02 14:02:19,69.1,108,1,7.9
RD-42510,2025-06-03 17:44:44,32.8,784,4,9.69
RD-50199,2025-06-03 10:41:43,46.3,440,3,5.53
RD-41787,2025-06-02 18:44:25,26.2,1197,3,8.87
RD-59852,2025-06-07 16:22:49,47.6,425,2,9.57
RD-50204,2025-06-02 10:02:18,52.2,103,3,6.08
RD-59045,2025-06-03 17:37:23,38.6,582,4,1.1
RD-41935,2025-06-03 07:35:09,35.9,719,4,9.16
RD-63576,2025-06-01 17:36:17,29.9,349,3,9.08
RD-47857,2025-06-07 17:07:35,31.0,1156,4,0.02
RD-40951,2025-06-06 12:56:40,58.9,113,3,3.53
RD-76046,2025-06-05 18:20:51,27.4,1239,5,9.66
RD-65194,2025-06-06 07:47:00,21.7,1035,5,5.54
RD-41787,2025-06-05 04:18:03,64.3,95,1,5.23
RD-29468,2025-06-01 18:25:04,14.8,646,4,5.91
RD-63576,2025-06-04 15:58:47,31.8,157,1,7.04
RD-13357,2025-06-04 06:39:47,73.9,227,3,5.26
RD-73274,2025-06-05 17:14:38,26.9,901,3,6.9
RD-75458,2025-06-04 08:08:42,41.1,413,5,0.2
RD-65814,2025-06-04 22:17:36,48.2,473,3,2.12
RD-59752,2025-06-04 06:08:35,74.9,533,1,9.56
RD-94800,2025-06-05 04:16:40,51.0,100,3,0.78
RD-17303,2025-06-05 08:49:13,38.5,613,3,9.25
RD-68049,2025-06-04 17:21:50,39.9,1406,3,7.4
RD-73274,2025-06-04 15:35:57,68.8,14,2,4.88
RD-30428,2025-06-05 20:50:49,48.7,196,1,6.24
RD-50204,2025-06-02 06:35:27,66.8,422,3,3.93
RD-89613,2025-06-01 19:02:36,65.9,357,3,7.37
RD-89613,2025-06-05 03:15:50,35.6,284,1,8.94
RD-42922,2025-06-05 00:46:14,85.9,165,2,6.5
RD-14705,2025-06-06 08:52:11,24.4,1369,3,5.46
RD-88054,2025-06-04 18:41:16,42.7,477,3,6.56
RD-68269,2025-06-07 04:39:35,91.8,184,2,0.18
RD-92582,2025-06-07 07:31:47,30.3,947,5,8.42
RD-14705,2025-06-03 06:00:48,84.8,143,1,9.24
RD-42922,2025-06-05 07:19:25,28.4,1440,5,4.42
RD-50204,2025-06-06 14:05:42,63.4,132,2,0.67
RD-92869,2025-06-06 10:31:47,38.0,179,2,8.08
RD-59752,2025-06-01 11:34:34,39.8,101,1,5.7
RD-59045,2025-06-04 14:43:12,41.1,261,1,2.6
RD-59752,2025-06-07 17:15:27,27.0,1422,4,1.34
RD-68049,2025-06-06 04:57:05,77.7,167,2,3.44
RD-50204,2025-06-07 17:37:38,19.5,467,4,4.7
RD-13357,2025-06-05 06:11:58,55.8,48,3,0.65
RD-73274,2025-06-07 08:44:35,35.4,628,5,9.38
RD-42922,2025-06-05 21:06:03,59.4,184,3,2.59
RD-74461,2025-06-03 08:55:38,35.8,598,3,5.32
RD-18149,2025-06-07 02:36:02,38.1,227,1,2.26
RD-40951,2025-06-04 07:57:53,21.1,572,3,9.83
RD-65814,2025-06-06 08:51:30,23.2,718,3,8.67
RD-80345,2025-06-06 07:48:18,17.0,1426,5,8.16
RD-65814,2025-06-07 07:25:02,33.8,867,5,6.41
RD-89119,2025-06-01 07:14:57,13.0,497,4,5.3
RD-80345,2025-06-01 16:08:01,57.0,447,2,0.95
RD-17303,2025-06-01 07:30:06,14.1,589,5,1.5
RD-38518,2025-06-01 17:07:10,34.3,422,5,8.83
RD-50199,2025-06-02 00:46:58,83.1,426,3,1.65
RD-74461,2025-06-01 18:17:15,35.9,1366,4,8.0
RD-19332,2025-06-02 07:54:45,15.0,941,3,8.08
RD-13357,2025-06-01 13:41:03,39.1,69,3,6.32
RD-92582,2025-06-07 14:34:06,48.0,216,3,3.27
RD-18149,2025-06-03 07:08:01,29.7,1145,3,5.9
RD-14705,2025-06-06 19:38:37,40.2,374,2,9.46
RD-77987,2025-06-07 17:50:27,25.8,634,5,2.68
RD-92582,2025-06-07 09:33:03,49.7,327,3,0.96
RD-89613,2025-06-01 13:37:03,72.9,375,1,4.05
RD-88054,2025-06-06 06:17:04,89.5,480,3,8.85
RD-15488,2025-06-04 16:46:07,57.8,343,2,7.57
RD-74461,2025-06-06 09:29:55,45.7,452,1,2.88
RD-10255,2025-06-06 14:46:33,69.7,98,2,9.37
RD-65194,2025-06-03 00:11:38,51.5,324,3,1.48
RD-80345,2025-06-07 08:07:07,36.5,315,3,4.98
RD-42510,2025-06-01 09:49:12,82.3,314,3,5.54
RD-12077,2025-06-05 18:51:57,22.2,1134,4,9.76
RD-50204,2025-06-01 16:25:59,70.1,185,2,0.48
RD-89119,2025-06-03 08:32:41,39.7,655,3,7.42
RD-88767,2025-06-01 07:02:45,13.7,898,5,4.12
RD-92582,2025-06-05 07:14:04,16.1,1176,3,9.18
RD-47857,2025-06-01 07:07:48,28.5,489,3,5.26
RD-65814,2025-06-07 16:43:08,77.9,181,1,0.17
RD-42510,2025-06-04 16:28:17,54.9,413,3,6.9
RD-77987,2025-06-02 08:52:52,6.0,1209,4,7.94
RD-42922,2025-06-03 00:36:44,62.9,268,3,1.08
RD-59012,2025-06-05 18:39:14,10.8,571,3,3.84
RD-15488,2025-06-04 17:53:35,37.8,458,4,7.06
RD-65814,2025-06-03 09:59:07,37.8,352,2,3.91
RD-80345,2025-06-02 18:53:06,28.7,1306,4,5.0
RD-18149,2025-06-05 18:59:18,34.1,810,5,4.02
RD-41935,2025-06-07 07:04:22,19.7,1289,3,6.54
RD-77987,2025-06-07 18:48:40,15.9,1250,4,8.54
RD-65814,2025-06-06 14:41:08,58.9,466,1,8.85
RD-75458,2025-06-01 16:46:31,59.7,419,1,9.91
RD-29468,2025-06-01 11:20:33,60.1,139,2,4.91
RD-50204,2025-06-07 06:04:45,85.7,277,2,4.48
RD-50204,2025-06-02 01:27:09,42.6,286,3,4.27
RD-41935,2025-06-07 06:34:17,56.9,443,1,2.03
RD-94800,2025-06-04 18:31:23,28.3,1044,3,6.08
RD-10255,2025-06-06 18:46:40,27.0,1438,3,7.72
RD-59752,2025-06-04 17:58:20,19.8,398,3,1.1
RD-15488,2025-06-06 23:29:50,61.6,274,1,1.76
RD-88767,2025-06-01 07:30:21,25.9,416,3,9.47
RD-81084,2025-06-03 08:50:38,17.1,1025,3,6.54
RD-51757,2025-06-02 11:51:54,57.3,506,1,1.17
RD-18149,2025-06-02 19:49:08,64.4,139,2,2.43
RD-65814,2025-06-04 18:06:13,17.0,1487,5,5.2
RD-50204,2025-06-03 14:16:42,51.6,253,3,9.17
RD-88054,2025-06-01 08:40:08,41.9,872,4,4.58
RD-12077,2025-06-05 08:42:02,30.3,822,3,0.54
RD-73274,2025-06-03 03:32:08,34.5,231,3,2.26
RD-32096,2025-06-07 01:22:59,37.0,256,1,1.61
RD-37171,2025-06-07 08:19:34,35.9,1107,4,8.8
RD-40171,2025-06-01 06:24:52,72.7,484,3,8.22
RD-68049,2025-06-05 21:28:08,54.5,259,3,0.43
RD-13357,2025-06-06 00:13:34,57.6,433,1,5.89
RD-10255,2025-06-03 04:09:44,64.5,204,1,1.03
RD-80345,2025-06-03 08:04:54,35.0,769,5,6.28
RD-89613,2025-06-07 06:38:42,37.1,127,3,9.88
RD-92582,2025-06-03 17:19:33,18.3,873,4,6.19
RD-47857,2025-06-02 17:55:05,20.6,1333,5,1.0
RD-88054,2025-06-05 20:18:12,65.2,428,2,8.21
RD-28356,2025-06-07 07:40:48,36.7,575,4,4.86
RD-59752,2025-06-07 19:04:42,86.5,244,1,4.61
RD-42510,2025-06-03 16:34:36,67.7,231,2,7.57
RD-37171,2025-06-05 20:03:29,83.2,144,2,8.07
RD-19332,2025-06-04 07:45:31,7.4,593,5,8.14
RD-92582,2025-06-05 16:39:51,42.2,457,1,4.86
RD-92869,2025-06-07 19:20:52,49.8,228,3,5.61
RD-73274,2025-06-05 18:44:47,31.6,770,4,7.57
RD-80345,2025-06-04 18:33:26,6.2,347,5,7.9
RD-17303,2025-06-07 10:27:24,58.7,147,2,6.19
RD-59852,2025-06-03 20:05:21,56.2,178,2,6.98
RD-40171,2025-06-05 08:07:18,34.4,950,4,9.66
RD-41935,2025-06-06 04:12:46,30.1,328,1,9.16
RD-15488,2025-06-04 03:42:35,35.2,214,2,1.89
RD-80345,2025-06-06 09:08:01,57.8,143,1,0.41
RD-59852,2025-06-05 20:42:13,66.3,302,2,3.72
RD-59045,2025-06-05 07:50:31,34.5,771,5,6.71
RD-88054,2025-06-02 12:28:42,66.8,442,1,4.43
RD-75458,2025-06-05 13:46:21,64.0,423,1,9.01
RD-81084,2025-06-01 08:41:01,36.1,825,3,3.08
RD-73274,2025-06-06 18:28:14,14.6,693,3,6.7
RD-65194,2025-06-05 18:29:58,30.8,506,5,6.94
RD-50199,2025-06-05 13:30:54,67.4,411,3,7.49
RD-40171,2025-06-06 15:32:42,35.2,189,1,0.73
RD-65194,2025-06-02 17:37:07,9.8,1402,3,9.95
RD-50199,2025-06-05 17:17:17,11.2,1322,3,4.8
RD-41787,2025-06-01 17:11:51,37.8,616,3,8.7
RD-51757,2025-06-01 08:28:53,22.8,707,4,7.77
RD-40951,2025-06-01 14:13:18,47.5,185,3,1.17
RD-68049,2025-06-04 08:04:51,25.5,1298,3,9.32
